Indicator,NFHS-5,NFHS-4
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),76.7,(64.6)
Children age 12-23 months who have received BCG (%),97.6,62.1
Children age 12-23 months who have received 3 doses of polio vaccine (%),73.7,59.3
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),89.0,69.8
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),90.2,62.4
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),29.1,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),68.4,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),86.2,44.7
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),58.2,60.7
Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,(97.5)
Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,(0.0)
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),4.9,3.4
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.5,0.7
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),(68.8),*
Children under age 3 years breastfed within one hour of birth (%),44.0,51.0
Children under age 6 months exclusively breastfed (%),(61.1),(71.0)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),14.9,10.8
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),14.3,10.1
Children under 5 years who are stunted (height-for-age) (%),45.7,32.5
Children under 5 years who are wasted (weight-for-height) (%),15.9,23.3
Children under 5 years who are severely wasted (weight-for-height) (%),7.7,12.1
Children under 5 years who are underweight (weight-for-age) (%),27.6,27.2
Children under 5 years who are overweight (weight-for-height) (%),13.1,3.2
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),15.9,15.6
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),19.1,13.5
Women who have high risk waist-to-hip ratio (≥0.85) (%),67.7,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),81.2,50.4
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),69.7,56.5
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(75.4),(55.8)
All women age 15-49 years who are anaemic (%),70.0,56.4
All women age 15-19 years who are anaemic (%),65.4,56.1
Women - Blood sugar level - high (141-160 mg/dl)(%),8.5,na
Women - Blood sugar level - very high (>160 mg/dl)(%),5.7,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),14.5,na
Men - Blood sugar level - high (141-160 mg/dl)(%),7.8,na
Men - Blood sugar level - very high (>160 mg/dl) (%),8.4,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),17.0,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),9.0,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.5,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),14.5,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.5,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.0,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),17.4,na
Ever undergone a screening test for cervical cancer (%),0.6,na
Ever undergone a breast examination for breast cancer (%),0.4,na
Ever undergone an oral cavity examination for oral cancer (%),0.5,na
Women age 15 years and above who use any kind of tobacco (%),55.2,na
Men age 15 years and above who use any kind of tobacco (%),61.3,na
Women age 15 years and above who consume alcohol (%),7.5,na
Men age 15 years and above who consume alcohol (%),40.2,na
