,Indicator,NFHS-5,NFHS-4
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet(%),16.9,5.4
72,Children under 5 years who are stunted (height-for-age) (%),28.1,34.8
73,Children under 5 years who are wasted (weight-for-height) (%),10.3,22.6
74,Children under 5 years who are severely wasted (weight-for-height) (%),2.8,10.7
75,Children under 5 years who are underweight (weight-for-age) (%),20.7,26.9
76,Children under 5 years who are overweight (weight-for-height) (%),2.7,1.2
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),16.3,10.9
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),39.4,24.5
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),69.1,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),76.1,60.6
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),63.4,42.9
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(57.7),(27.3)
83,All women age 15-49 years who are anaemic (%),63.2,42.4
84,All women age 15-19 years who are anaemic (%),58.9,50.3
85,Blood sugar level - high (141-160 mg/dl)(%),5.3,na
86,Blood sugar level - very high (>160 mg/dl)(%),9.1,na
87,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),15.1,na
88,Blood sugar level - high (141-160 mg/dl)(%),7.9,na
89,Blood sugar level - very high (>160 mg/dl) (%),7.7,na
90,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),16.5,na
91,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.2,na
92,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.6,na
93,blood pressure (%),26.1,na
94,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),21.7,na
95,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),10.9,na
96,blood pressure (%),35.4,na
97,Ever undergone a screening test for cervical cancer (%),0.9,na
98,Ever undergone a breast examination for breast cancer (%),0.3,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.7,na
100,Women age 15 years and above who use any kind of tobacco (%),0.1,na
101,Men age 15 years and above who use any kind of tobacco (%),18.6,na
102,Women age 15 years and above who consume alcohol (%),0.2,na
103,Men age 15 years and above who consume alcohol (%),27.6,na
