Indicator,NFHS-5,NFHS-4
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),(22.9),na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),(47.0),na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),(67.8),98.3
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),60.6,84.4
Children age 12-23 months who received most of their vaccinations in a public health facility (%),(93.6),100.0
Children age 12-23 months who received most of their vaccinations in a private health facility (%),(6.4),0.0
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),7.5,3.6
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),4.0,8.5
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),(68.0),(94.8)
Children under age 3 years breastfed within one hour of birth (%),61.7,34.1
Children under age 6 months exclusively breastfed (%),(45.4),*
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet(%),(9.9),2.8
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet(%),11.7,2.5
Children under 5 years who are stunted (height-for-age) (%),35.0,31.5
Children under 5 years who are wasted (weight-for-height) (%),13.6,16.0
Children under 5 years who are severely wasted (weight-for-height) (%),6.5,4.1
Children under 5 years who are underweight (weight-for-age) (%),30.7,22.4
Children under 5 years who are overweight (weight-for-height) (%),2.8,4.0
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),18.4,14.6
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),30.8,26.5
Women who have high risk waist-to-hip ratio (≥0.85) (%),68.1,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),69.0,63.9
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),60.9,48.1
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),*,(43.1)
All women age 15-49 years who are anaemic (%),61.0,47.9
All women age 15-19 years who are anaemic (%),67.7,63.2
Women - Blood sugar level - high (141-160 mg/dl)(%),6.5,na
Women - Blood sugar level - very high (>160 mg/dl)(%),6.6,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.5,na
Men - Blood sugar level - high (141-160 mg/dl)(%),6.6,na
Men - Blood sugar level - very high (>160 mg/dl) (%),5.3,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.6,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.1,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.0,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),24.4,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),20.9,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),9.6,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),32.0,na
Ever undergone a screening test for cervical cancer (%),0.5,na
Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.2,na
Women age 15 years and above who use any kind of tobacco (%),0.4,na
Men age 15 years and above who use any kind of tobacco (%),20.8,na
Women age 15 years and above who consume alcohol (%),0.3,na
Men age 15 years and above who consume alcohol (%),32.0,na
