Indicator,NFHS-5,NFHS-4
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),(32.1),na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),(81.1),(92.6)
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),57.2,73.3
Children age 12-23 months who received most of their vaccinations in a public health facility (%),(88.0),(82.0)
Children age 12-23 months who received most of their vaccinations in a private health facility (%),(9.5),(18.0)
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),13.0,4.0
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),(70.6),*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),(23.7),*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),(71.9),*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),9.0,4.9
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),49.9,(87.4)
Children under age 3 years breastfed within one hour of birth (%),52.0,31.7
Children under age 6 months exclusively breastfed (%),(59.6),(72.5)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet(%),(17.4),10.6
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet(%),16.2,8.6
Children under 5 years who are stunted (height-for-age) (%),23.0,24.7
Children under 5 years who are wasted (weight-for-height) (%),15.4,10.4
Children under 5 years who are severely wasted (weight-for-height) (%),4.8,3.5
Children under 5 years who are underweight (weight-for-age) (%),23.8,17.2
Children under 5 years who are overweight (weight-for-height) (%),1.2,1.6
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),16.5,12.3
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),37.5,23.8
Women who have high risk waist-to-hip ratio (≥0.85) (%),67.7,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),69.6,44.6
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),59.7,46.3
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),*,(32.4)
All women age 15-49 years who are anaemic (%),59.7,45.8
All women age 15-19 years who are anaemic (%),59.4,55.4
Women - Blood sugar level - high (141-160 mg/dl)(%),5.3,na
Women - Blood sugar level - very high (>160 mg/dl)(%),6.9,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),14.0,na
Men - Blood sugar level - high (141-160 mg/dl)(%),6.0,na
Men - Blood sugar level - very high (>160 mg/dl) (%),7.1,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),14.5,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),16.0,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),9.5,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),32.2,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),26.5,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),15.6,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),45.1,na
Ever undergone a screening test for cervical cancer (%),2.3,na
Ever undergone a breast examination for breast cancer (%),0.8,na
Ever undergone an oral cavity examination for oral cancer (%),0.5,na
Women age 15 years and above who use any kind of tobacco (%),1.0,na
Men age 15 years and above who use any kind of tobacco (%),20.3,na
Women age 15 years and above who consume alcohol (%),0.5,na
Men age 15 years and above who consume alcohol (%),30.1,na
