Indicator,NFHS-5,NFHS-4
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),77.3,na
Institutional births (%),90.1,82.5
Institutional births in public facility (%),48.2,35.4
Home births that were conducted by skilled health personnel (%),4.7,7.5
Births attended by skilled health personnel (%),92.4,88.6
Births delivered by caesarean section (%),37.0,22.3
Births in a private health facility that were delivered by caesarean section (%),62.2,36.3
Births in a public health facility that were delivered by caesarean section (%),22.5,14.6
Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),(73.2),(72.3)
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(79.8),(90.7)
Children age 12-23 months who have received BCG (%),(91.1),(94.6)
Children age 12-23 months who have received 3 doses of polio vaccine (%),(74.4),(81.6)
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),(79.6),(88.1)
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),(79.7),(82.5)
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),(19.5),na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),(73.6),na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),(79.6),(81.9)
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),72.1,47.6
Children age 12-23 months who received most of their vaccinations in a public health facility (%),(82.9),(80.2)
Children age 12-23 months who received most of their vaccinations in a private health facility (%),(14.1),(19.9)
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),5.6,4.2
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.0,1.7
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),*,*
Children under age 3 years breastfed within one hour of birth (%),46.8,32.9
Children under age 6 months exclusively breastfed (%),*,(61.3)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet(%),14.3,(9.0)
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet(%),14.1,6.6
Children under 5 years who are stunted (height-for-age) (%),22.1,30.1
Children under 5 years who are wasted (weight-for-height) (%),5.9,17.8
Children under 5 years who are severely wasted (weight-for-height) (%),1.0,3.1
Children under 5 years who are underweight (weight-for-age) (%),12.4,28.5
Children under 5 years who are overweight (weight-for-height) (%),6.4,1.1
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),10.1,9.2
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),45.1,35.5
Women who have high risk waist-to-hip ratio (≥0.85) (%),80.8,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),77.9,60.8
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),65.0,66.0
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),*,(45.6)
All women age 15-49 years who are anaemic (%),64.3,65.2
All women age 15-19 years who are anaemic (%),66.0,76.1
Women - Blood sugar level - high (141-160 mg/dl)(%),6.8,na
Women - Blood sugar level - very high (>160 mg/dl)(%),7.6,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),15.3,na
Men - Blood sugar level - high (141-160 mg/dl)(%),5.6,na
Men - Blood sugar level - very high (>160 mg/dl) (%),8.6,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),15.5,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.1,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.9,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),26.3,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),21.3,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),8.0,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),32.2,na
Ever undergone a screening test for cervical cancer (%),0.8,na
Ever undergone a breast examination for breast cancer (%),0.4,na
Ever undergone an oral cavity examination for oral cancer (%),0.3,na
Women age 15 years and above who use any kind of tobacco (%),0.5,na
Men age 15 years and above who use any kind of tobacco (%),13.5,na
Women age 15 years and above who consume alcohol (%),0.3,na
Men age 15 years and above who consume alcohol (%),20.8,na
