,Indicator,NFHS-5,NFHS-4
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),*,*
83,All women age 15-49 years who are anaemic (%),50.0,50.4
84,All women age 15-19 years who are anaemic (%),(67.2),63.4
85,Women - Blood sugar level - high (141-160 mg/dl)(%),8.1,na
86,Women - Blood sugar level - very high (>160 mg/dl)(%),9.9,na
87,Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),19.7,na
88,Men - Blood sugar level - high (141-160 mg/dl)(%),7.9,na
89,Men - Blood sugar level - very high (>160 mg/dl) (%),11.0,na
90,Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),21.0,na
91,Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.7,na
92,Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.4,na
93,Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),26.6,na
94,Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),18.0,na
95,Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.6,na
96,Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),28.0,na
97,  Ever undergone a screening test for cervical cancer (%),3.2,na
98,  Ever undergone a breast examination for breast cancer (%),2.1,na
99,Ever undergone an oral cavity examination for oral cancer (%),2.1,na
100,Women age 15 years and above who use any kind of tobacco (%),5.9,na
101,Men age 15 years and above who use any kind of tobacco (%),20.0,na
102,Women age 15 years and above who consume alcohol (%),0.3,na
103,Men age 15 years and above who consume alcohol (%),10.0,na
