,Indicator,NFHS-5,NFHS-4
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),(55.1),(42.5)
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),(30.8),(18.1)
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),(55.7),(80.1)
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),4.1,4.0
65,health provider (%),64.2,84.2
66,Children under age 3 years breastfed within one hour of birth (%),39.9,41.6
67,Children under age 6 months exclusively breastfed (%),(75.7),(60.9)
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
69,Breastfeeding children age 6-23 months receiving an adequate diet  (%),11.9,0.0
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet  (%),11.7,0.0
72,Children under 5 years who are stunted (height-for-age) (%),34.2,38.6
73,Children under 5 years who are wasted (weight-for-height) (%),26.4,20.8
74,Children under 5 years who are severely wasted (weight-for-height) (%),11.8,6.3
75,Children under 5 years who are underweight (weight-for-age) (%),42.9,36.0
76,Children under 5 years who are overweight (weight-for-height) (%),2.8,1.7
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),20.3,21.5
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),24.4,23.2
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),24.7,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),64.5,38.3
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),52.6,45.2
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(48.2),(41.4)
83,All women age 15-49 years who are anaemic (%),52.4,45.0
84,All women age 15-19 years who are anaemic (%),47.4,51.9
85,Blood sugar level - high (141-160 mg/dl)(%),6.5,na
86,Blood sugar level - very high (>160 mg/dl)(%),5.5,na
87,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.1,na
88,Blood sugar level - high (141-160 mg/dl)(%),8.0,na
89,Blood sugar level - very high (>160 mg/dl) (%),5.0,na
90,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),14.1,na
91,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.5,na
92,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.2,na
93,control blood pressure (%),20.8,na
94,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.3,na
95,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.0,na
96,control blood pressure (%),20.9,na
97,  Ever undergone a screening test for cervical cancer (%),2.5,na
98,  Ever undergone a breast examination for breast cancer (%),0.2,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.4,na
100,Women age 15 years and above who use any kind of tobacco (%),7.9,na
101,Men age 15 years and above who use any kind of tobacco (%),33.8,na
102,Women age 15 years and above who consume alcohol (%),0.2,na
103,Men age 15 years and above who consume alcohol (%),13.7,na
