Indicator,NFHS-5,NFHS-4
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),75.8,88.8
Children under age 3 years breastfed within one hour of birth (%),63.1,62.9
Children under age 6 months exclusively breastfed (%),(59.6),*
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),(46.7),*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),4.0,0.0
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),(4.1),*
Total children age 6-23 months receiving an adequate diet  (%),4.0,0.0
Children under 5 years who are stunted (height-for-age) (%),31.8,41.2
Children under 5 years who are wasted (weight-for-height) (%),29.4,22.7
Children under 5 years who are severely wasted (weight-for-height) (%),14.7,7.7
Children under 5 years who are underweight (weight-for-age) (%),30.8,39.3
Children under 5 years who are overweight (weight-for-height) (%),8.6,2.0
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),16.1,25.1
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),19.6,20.6
Women who have high risk waist-to-hip ratio (≥0.85) (%),25.2,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),77.5,53.2
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),53.2,38.5
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(39.2),(45.0)
All women age 15-49 years who are anaemic (%),52.6,38.7
All women age 15-19 years who are anaemic (%),60.3,42.7
Women - Blood sugar level - high (141-160 mg/dl)(%),5.1,na
Women - Blood sugar level - very high (>160 mg/dl)(%),3.5,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.6,na
Men - Blood sugar level - high (141-160 mg/dl)(%),5.7,na
Men - Blood sugar level - very high (>160 mg/dl) (%),3.2,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.8,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.7,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.2,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),19.4,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.6,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.2,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),19.1,na
  Ever undergone a screening test for cervical cancer (%),1.6,na
  Ever undergone a breast examination for breast cancer (%),0.4,na
Ever undergone an oral cavity examination for oral cancer (%),0.5,na
Women age 15 years and above who use any kind of tobacco (%),10.4,na
Men age 15 years and above who use any kind of tobacco (%),44.0,na
Women age 15 years and above who consume alcohol (%),0.2,na
Men age 15 years and above who consume alcohol (%),12.9,na
