Indicator,NFHS-5,NFHS-4
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),,16.0
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),,4.1
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),,22.4
Men -   Ever undergone a screening test for cervical cancer (%),,1.8
  Ever undergone a breast examination for breast cancer (%),,0.4
Ever undergone an oral cavity examination for oral cancer (%),,0.0
Women age 15 years and above who use any kind of tobacco (%),,8.3
Men age 15 years and above who use any kind of tobacco (%),,26.2
Women age 15 years and above who consume alcohol (%),,1.4
Men age 15 years and above who consume alcohol (%),,22.4
