Indicator,NFHS-5,NFHS-4
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),91.7,na
Institutional births (%),96.3,85.3
Institutional births in public facility (%),67.4,51.7
Home births that were conducted by skilled health personnel (%),1.8,4.8
Births attended by skilled health personnel (%),96.8,86.7
Births delivered by caesarean section (%),16.0,9.6
Births in a private health facility that were delivered by caesarean section (%),32.1,23.7
Births in a public health facility that were delivered by caesarean section (%),9.9,3.2
Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),74.7,61.6
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),77.6,(84.3)
Children age 12-23 months who have received BCG (%),98.0,96.3
Children age 12-23 months who have received 3 doses of polio vaccine (%),84.2,69.5
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),88.6,88.2
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),90.0,88.4
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),26.6,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),0.0,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),85.5,71.2
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),71.0,82.9
Children age 12-23 months who received most of their vaccinations in a public health facility (%),94.9,91.0
Children age 12-23 months who received most of their vaccinations in a private health facility (%),5.2,9.0
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),7.4,9.0
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,(72.6)
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,(8.8)
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,(87.9)
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.0,1.2
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),(97.3),(77.1)
Children under age 3 years breastfed within one hour of birth (%),58.0,60.9
Children under age 6 months exclusively breastfed (%),*,*
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),1.6,8.8
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),2.6,9.8
Children under 5 years who are stunted (height-for-age) (%),36.6,47.4
Children under 5 years who are wasted (weight-for-height) (%),27.5,28.8
Children under 5 years who are severely wasted (weight-for-height) (%),15.1,14.6
Children under 5 years who are underweight (weight-for-age) (%),39.4,49.1
Children under 5 years who are overweight (weight-for-height) (%),6.7,3.7
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),23.2,29.0
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),10.5,13.0
Women who have high risk waist-to-hip ratio (≥0.85) (%),31.1,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),75.2,68.9
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),58.5,46.1
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(53.7),(68.4)
All women age 15-49 years who are anaemic (%),58.4,46.9
All women age 15-19 years who are anaemic (%),64.1,56.6
Women - Blood sugar level - high (141-160 mg/dl)(%),5.8,na
Women - Blood sugar level - very high (>160 mg/dl)(%),4.3,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),10.6,na
Men - Blood sugar level - high (141-160 mg/dl)(%),5.4,na
Men - Blood sugar level - very high (>160 mg/dl) (%),4.1,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),10.7,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.5,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.5,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),17.2,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.3,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.0,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),18.2,na
  Ever undergone a screening test for cervical cancer (%),1.3,na
  Ever undergone a breast examination for breast cancer (%),0.4,na
Ever undergone an oral cavity examination for oral cancer (%),0.0,na
Women age 15 years and above who use any kind of tobacco (%),12.3,na
Men age 15 years and above who use any kind of tobacco (%),46.6,na
Women age 15 years and above who consume alcohol (%),0.7,na
Men age 15 years and above who consume alcohol (%),20.1,na
