Indicator,NFHS-5,NFHS-4
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,(11.6)
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),92.5,na
Institutional births (%),94.7,89.9
Institutional births in public facility (%),66.8,49.7
Home births that were conducted by skilled health personnel (%),2.4,3.9
Births attended by skilled health personnel (%),93.4,88.4
Births delivered by caesarean section (%),19.0,15.9
Births in a private health facility that were delivered by caesarean section (%),36.5,27.8
Births in a public health facility that were delivered by caesarean section (%),13.2,9.6
Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),79.2,59.4
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),77.9,77.4
Children age 12-23 months who have received BCG (%),96.2,92.8
Children age 12-23 months who have received 3 doses of polio vaccine (%),83.0,72.1
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),84.7,79.6
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),88.9,87.2
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),27.2,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),8.4,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),83.2,67.1
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),88.7,65.5
Children age 12-23 months who received most of their vaccinations in a public health facility (%),91.0,87.3
Children age 12-23 months who received most of their vaccinations in a private health facility (%),9.0,12.7
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),9.8,16.1
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),(65.4),50.3
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),(32.3),3.6
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),(59.6),65.0
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),3.3,1.9
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),64.5,71.2
Children under age 3 years breastfed within one hour of birth (%),45.3,49.5
Children under age 6 months exclusively breastfed (%),*,(47.3)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),9.3,4.1
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,(20.9)
Total children age 6-23 months receiving an adequate diet  (%),14.0,7.3
Children under 5 years who are stunted (height-for-age) (%),43.2,34.7
Children under 5 years who are wasted (weight-for-height) (%),18.0,22.5
Children under 5 years who are severely wasted (weight-for-height) (%),8.0,7.7
Children under 5 years who are underweight (weight-for-age) (%),33.9,34.5
Children under 5 years who are overweight (weight-for-height) (%),5.3,2.8
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),24.2,25.2
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),17.6,19.9
Women who have high risk waist-to-hip ratio (≥0.85) (%),51.2,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),59.5,53.6
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),50.7,36.9
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(51.0),(50.9)
All women age 15-49 years who are anaemic (%),50.7,37.5
All women age 15-19 years who are anaemic (%),56.5,35.6
Women - Blood sugar level - high (141-160 mg/dl)(%),5.5,na
Women - Blood sugar level - very high (>160 mg/dl)(%),3.6,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),10.2,na
Men - Blood sugar level - high (141-160 mg/dl)(%),5.4,na
Men - Blood sugar level - very high (>160 mg/dl) (%),4.3,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),11.1,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.1,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.9,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),18.6,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.7,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.2,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),19.6,na
  Ever undergone a screening test for cervical cancer (%),0.9,na
  Ever undergone a breast examination for breast cancer (%),0.5,na
Ever undergone an oral cavity examination for oral cancer (%),0.4,na
Women age 15 years and above who use any kind of tobacco (%),3.7,na
Men age 15 years and above who use any kind of tobacco (%),37.5,na
Women age 15 years and above who consume alcohol (%),0.2,na
Men age 15 years and above who consume alcohol (%),14.2,na
