Indicator,NFHS-5,NFHS-4
Women - All women age 15-19 years who are anaemic (%),58.5,
Women - Blood Sugar Level among Adults (age 15 years and above,,
Men - Women,,
Men - Blood sugar level - high (141-160 mg/dl)(%),6.5,
Men - Blood sugar level - very high (>160 mg/dl)(%),7.8,
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),15.7,
Women - Men,,
Women - Blood sugar level - high (141-160 mg/dl)(%),5.9,
Men - Blood sugar level - very high (>160 mg/dl) (%),6.7,
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.9,
Men - Hypertension among Adults (age 15 years and above),,
Women,,
Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.9,
Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.1,
Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),24.5,
Men,,
Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),19.2,
Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.1,
Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),29.7,
Screening for Cancer among Women (age 30-49 years),,
  Ever undergone a screening test for cervical cancer (%),4.3,
  Ever undergone a breast examination for breast cancer (%),3.0,
Ever undergone an oral cavity examination for oral cancer (%),4.8,
Tobacco Use and Alcohol Consumption among Adults (age 15 years and above),,
Women age 15 years and above who use any kind of tobacco (%),6.9,
Men age 15 years and above who use any kind of tobacco (%),24.2,
Women age 15 years and above who consume alcohol (%),0.4,
Men age 15 years and above who consume alcohol (%),15.6,
milk products food group).,,
