Indicator,NFHS-5,NFHS-4
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),(51.3),*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),(34.7),*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),(73.3),*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.4,0.7
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),80.7,(84.0)
Children under age 3 years breastfed within one hour of birth (%),51.1,59.6
Children under age 6 months exclusively breastfed (%),(71.2),(52.5)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),7.0,7.9
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),7.9,6.7
Children under 5 years who are stunted (height-for-age) (%),36.3,25.4
Children under 5 years who are wasted (weight-for-height) (%),23.2,24.1
Children under 5 years who are severely wasted (weight-for-height) (%),10.0,10.3
Children under 5 years who are underweight (weight-for-age) (%),32.9,34.6
Children under 5 years who are overweight (weight-for-height) (%),4.3,2.6
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),21.2,19.0
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),28.2,23.0
Women who have high risk waist-to-hip ratio (≥0.85) (%),52.1,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),70.9,51.5
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),55.5,44.0
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(34.1),(51.0)
All women age 15-49 years who are anaemic (%),54.5,44.3
All women age 15-19 years who are anaemic (%),60.2,37.0
Women - Blood sugar level - high (141-160 mg/dl)(%),4.8,na
Women - Blood sugar level - very high (>160 mg/dl)(%),5.1,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),11.1,na
Men - Blood sugar level - high (141-160 mg/dl)(%),5.2,na
Men - Blood sugar level - very high (>160 mg/dl) (%),6.4,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.2,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),16.2,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.5,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),25.7,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),18.9,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.0,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),26.2,na
  Ever undergone a screening test for cervical cancer (%),1.3,na
  Ever undergone a breast examination for breast cancer (%),0.3,na
Ever undergone an oral cavity examination for oral cancer (%),0.5,na
Women age 15 years and above who use any kind of tobacco (%),10.2,na
Men age 15 years and above who use any kind of tobacco (%),39.2,na
Women age 15 years and above who consume alcohol (%),0.3,na
Men age 15 years and above who consume alcohol (%),13.1,na
