Indicator,NFHS-5,NFHS-4
Children age 12-23 months who have received 3 doses of polio vaccine (%),80.2,74.1
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),84.6,77.4
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),77.4,74.3
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),19.7,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),4.9,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),83.2,72.8
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),43.5,42.0
Children age 12-23 months who received most of their vaccinations in a public health facility (%),96.8,98.6
Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,1.5
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),3.7,8.1
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,60.1
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,13.4
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,38.9
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.1,2.1
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),(28.6),40.7
Children under age 3 years breastfed within one hour of birth (%),46.5,65.3
Children under age 6 months exclusively breastfed (%),(77.7),81.3
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,77.1
Breastfeeding children age 6-23 months receiving an adequate diet  (%),23.7,18.3
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),22.9,17.4
Children under 5 years who are stunted (height-for-age) (%),31.5,30.1
Children under 5 years who are wasted (weight-for-height) (%),8.3,7.0
Children under 5 years who are severely wasted (weight-for-height) (%),2.9,1.7
Children under 5 years who are underweight (weight-for-age) (%),14.9,17.9
Children under 5 years who are overweight (weight-for-height) (%),4.9,3.1
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),7.3,9.7
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),31.3,25.8
Women who have high risk waist-to-hip ratio (≥0.85) (%),74.9,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),39.7,24.9
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),23.8,28.6
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),32.0,21.7
All women age 15-49 years who are anaemic (%),24.2,28.3
All women age 15-19 years who are anaemic (%),19.2,21.6
Women - Blood sugar level - high (141-160 mg/dl)(%),4.2,na
Women - Blood sugar level - very high (>160 mg/dl)(%),5.4,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),10.6,na
Men - Blood sugar level - high (141-160 mg/dl)(%),5.5,na
Men - Blood sugar level - very high (>160 mg/dl) (%),6.2,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.9,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.8,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.5,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),23.2,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),20.4,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),10.5,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),33.4,na
Ever undergone a screening test for cervical cancer (%),2.9,na
Ever undergone a breast examination for breast cancer (%),0.7,na
Ever undergone an oral cavity examination for oral cancer (%),0.2,na
Women age 15 years and above who use any kind of tobacco (%),47.9,na
Men age 15 years and above who use any kind of tobacco (%),58.5,na
Women age 15 years and above who consume alcohol (%),1.0,na
Men age 15 years and above who consume alcohol (%),34.1,na
