Indicator,NFHS-5,NFHS-4
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),(57.6),*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.9,1.5
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),44.2,42.3
Children under age 3 years breastfed within one hour of birth (%),47.4,69.6
Children under age 6 months exclusively breastfed (%),*,64.8
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(77.5)
Breastfeeding children age 6-23 months receiving an adequate diet  (%),18.3,18.2
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),19.2,17.6
Children under 5 years who are stunted (height-for-age) (%),18.4,26.2
Children under 5 years who are wasted (weight-for-height) (%),11.7,7.8
Children under 5 years who are severely wasted (weight-for-height) (%),2.4,2.4
Children under 5 years who are underweight (weight-for-age) (%),14.4,17.1
Children under 5 years who are overweight (weight-for-height) (%),0.5,1.5
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),8.7,9.7
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),40.1,30.8
Women who have high risk waist-to-hip ratio (≥0.85) (%),59.1,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),50.3,20.8
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),36.3,27.4
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),27.4,24.9
All women age 15-49 years who are anaemic (%),35.9,27.3
All women age 15-19 years who are anaemic (%),36.0,23.5
Women - Blood sugar level - high (141-160 mg/dl)(%),7.3,na
Women - Blood sugar level - very high (>160 mg/dl)(%),7.4,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),15.9,na
Men - Blood sugar level - high (141-160 mg/dl)(%),7.8,na
Men - Blood sugar level - very high (>160 mg/dl) (%),9.3,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),18.5,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.9,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.9,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),21.9,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),21.6,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),9.8,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),36.0,na
Ever undergone a screening test for cervical cancer (%),2.3,na
Ever undergone a breast examination for breast cancer (%),3.3,na
Ever undergone an oral cavity examination for oral cancer (%),1.9,na
Women age 15 years and above who use any kind of tobacco (%),39.6,na
Men age 15 years and above who use any kind of tobacco (%),53.5,na
Women age 15 years and above who consume alcohol (%),0.8,na
Men age 15 years and above who consume alcohol (%),36.1,na
