Indicator,NFHS-5,NFHS-4
Children age 12-23 months who received most of their vaccinations in a private health facility (%),(3.2),(34.5)
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),4.8,1.7
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.5,0.0
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or healthprovider (%),(94.8),*
Children under age 3 years breastfed within one hour of birth (%),23.7,55.0
Children under age 6 months exclusively breastfed (%),*,*
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),13.7,(6.8)
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),11.8,7.2
Children under 5 years who are stunted (height-for-age) (%),30.0,18.9
Children under 5 years who are wasted (weight-for-height) (%),25.2,26.4
Children under 5 years who are severely wasted (weight-for-height) (%),7.9,14.0
Children under 5 years who are underweight (weight-for-age) (%),29.3,25.2
Children under 5 years who are overweight (weight-for-height) (%),1.4,2.5
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),22.3,11.8
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),36.9,31.8
Women who have high risk waist-to-hip ratio (≥0.85) (%),50.3,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),82.5,74.3
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),60.8,61.0
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),*,*
All women age 15-49 years who are anaemic (%),60.8,60.3
All women age 15-19 years who are anaemic (%),63.0,62.4
Women - Blood sugar level - high (141-160 mg/dl)(%),4.5,na
Women - Blood sugar level - very high (>160 mg/dl)(%),7.1,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.8,na
Men - Blood sugar level - high (141-160 mg/dl)(%),7.7,na
Men - Blood sugar level - very high (>160 mg/dl) (%),7.3,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),15.6,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),9.4,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.6,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),18.4,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.2,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.7,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),19.9,na
Ever undergone a screening test for cervical cancer (%),0.7,na
Ever undergone a breast examination for breast cancer (%),0.3,na
Ever undergone an oral cavity examination for oral cancer (%),0.3,na
Women age 15 years and above who use any kind of tobacco (%),2.3,na
Men age 15 years and above who use any kind of tobacco (%),36.1,na
Women age 15 years and above who consume alcohol (%),0.6,na
Men age 15 years and above who consume alcohol (%),32.6,na
