Indicator,NFHS-5,NFHS-4
Men - Blood sugar level - very high (>160 mg/dl) (%),8.5,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),18.2,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.1,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.9,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine tocontrol blood pressure (%),23.9,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),17.0,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.0,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine tocontrol blood pressure (%),29.2,na
Ever undergone a screening test for cervical cancer (%),1.7,na
Ever undergone a breast examination for breast cancer (%),0.7,na
Ever undergone an oral cavity examination for oral cancer (%),4.1,na
Women age 15 years and above who use any kind of tobacco (%),6.3,na
Men age 15 years and above who use any kind of tobacco (%),22.8,na
Women age 15 years and above who consume alcohol (%),1.3,na
Men age 15 years and above who consume alcohol (%),30.2,na
