Indicator,NFHS-5,NFHS-4
Births in a public health facility that were delivered by caesarean section (%),26.2,10.0
Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),83.0,65.3
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),89.7,(76.5)
Children age 12-23 months who have received BCG (%),92.0,100.0
Children age 12-23 months who have received 3 doses of polio vaccine (%),84.9,70.5
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),88.9,94.7
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),88.7,93.7
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),26.4,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),87.5,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),89.0,77.4
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),90.1,82.5
Children age 12-23 months who received most of their vaccinations in a public health facility (%),98.3,89.4
Children age 12-23 months who received most of their vaccinations in a private health facility (%),1.7,10.6
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),5.9,6.4
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.3,1.6
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),60.3,(83.7)
Children under age 3 years breastfed within one hour of birth (%),48.3,39.3
Children under age 6 months exclusively breastfed (%),(77.4),(76.8)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),4.9,5.2
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),5.5,6.7
Children under 5 years who are stunted (height-for-age) (%),34.4,36.3
Children under 5 years who are wasted (weight-for-height) (%),14.1,17.9
Children under 5 years who are severely wasted (weight-for-height) (%),4.2,5.8
Children under 5 years who are underweight (weight-for-age) (%),26.7,34.4
Children under 5 years who are overweight (weight-for-height) (%),0.2,1.4
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),15.9,18.7
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),33.9,27.1
Women who have high risk waist-to-hip ratio (≥0.85) (%),30.6,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),60.6,55.8
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),56.1,57.6
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(57.6),(59.4)
All women age 15-49 years who are anaemic (%),56.1,57.7
All women age 15-19 years who are anaemic (%),60.2,45.6
Women - Blood sugar level - high (141-160 mg/dl)(%),8.4,na
Women - Blood sugar level - very high (>160 mg/dl)(%),8.7,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),18.4,na
Men - Blood sugar level - high (141-160 mg/dl)(%),9.9,na
Men - Blood sugar level - very high (>160 mg/dl) (%),10.6,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),22.3,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.6,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.7,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine tocontrol blood pressure (%),23.2,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),17.8,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.9,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine tocontrol blood pressure (%),27.3,na
Ever undergone a screening test for cervical cancer (%),13.4,na
Ever undergone a breast examination for breast cancer (%),0.9,na
Ever undergone an oral cavity examination for oral cancer (%),3.6,na
Women age 15 years and above who use any kind of tobacco (%),3.1,na
Men age 15 years and above who use any kind of tobacco (%),18.0,na
Women age 15 years and above who consume alcohol (%),0.2,na
Men age 15 years and above who consume alcohol (%),16.0,na
