Indicator,NFHS-5,NFHS-4
Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"1,931","2,247"
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,*
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),89.2,na
Institutional births (%),99.0,90.7
Institutional births in public facility (%),70.6,50.7
Home births that were conducted by skilled health personnel (%),0.5,5.1
Births attended by skilled health personnel (%),97.6,95.4
Births delivered by caesarean section (%),41.3,34.9
Births in a private health facility that were delivered by caesarean section (%),70.3,58.3
Births in a public health facility that were delivered by caesarean section (%),30.3,22.8
Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),(76.8),(49.3)
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),*,*
Children age 12-23 months who have received BCG (%),(100.0),(100.0)
Children age 12-23 months who have received 3 doses of polio vaccine (%),(76.8),(60.3)
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),(90.3),(88.1)
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),(92.5),(92.6)
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),(35.0),na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),(77.3),na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),(83.6),(56.7)
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),85.9,81.3
Children age 12-23 months who received most of their vaccinations in a public health facility (%),(100.0),(94.3)
Children age 12-23 months who received most of their vaccinations in a private health facility (%),(0.0),(5.7)
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),7.5,7.2
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.4,1.2
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),(83.5),(84.3)
Children under age 3 years breastfed within one hour of birth (%),55.6,40.2
Children under age 6 months exclusively breastfed (%),*,(62.3)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),(2.5),7.2
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),1.8,10.5
Children under 5 years who are stunted (height-for-age) (%),36.4,36.8
Children under 5 years who are wasted (weight-for-height) (%),19.2,18.8
Children under 5 years who are severely wasted (weight-for-height) (%),8.3,4.7
Children under 5 years who are underweight (weight-for-age) (%),32.2,34.4
Children under 5 years who are overweight (weight-for-height) (%),4.7,0.5
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),16.9,25.8
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),28.8,22.4
Women who have high risk waist-to-hip ratio (≥0.85) (%),58.0,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),66.7,78.7
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),64.6,75.7
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),*,*
All women age 15-49 years who are anaemic (%),64.0,75.5
All women age 15-19 years who are anaemic (%),73.9,80.6
Women - Blood sugar level - high (141-160 mg/dl)(%),6.2,na
Women - Blood sugar level - very high (>160 mg/dl)(%),7.0,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),14.3,na
Men - Blood sugar level - high (141-160 mg/dl)(%),5.8,na
Men - Blood sugar level - very high (>160 mg/dl) (%),7.5,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),14.5,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.9,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.6,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine tocontrol blood pressure (%),25.2,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.8,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.4,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine tocontrol blood pressure (%),25.1,na
Ever undergone a screening test for cervical cancer (%),4.9,na
Ever undergone a breast examination for breast cancer (%),0.6,na
Ever undergone an oral cavity examination for oral cancer (%),7.3,na
Women age 15 years and above who use any kind of tobacco (%),11.4,na
Men age 15 years and above who use any kind of tobacco (%),21.5,na
Women age 15 years and above who consume alcohol (%),0.8,na
Men age 15 years and above who consume alcohol (%),32.3,na
