Indicator,NFHS-5,NFHS-4
Children under age 3 years breastfed within one hour of birth (%),52.9,37.3
Children under age 6 months exclusively breastfed (%),(75.8),51.9
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(42.0)
Breastfeeding children age 6-23 months receiving an adequate diet (%),24.4,10.3
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,(32.1)
Total children age 6-23 months receiving an adequate diet (%),24.9,13.6
Children under 5 years who are stunted (height-for-age) (%),29.7,25.3
Children under 5 years who are wasted (weight-for-height) (%),9.0,9.5
Children under 5 years who are severely wasted (weight-for-height) (%),5.0,2.8
Children under 5 years who are underweight (weight-for-age) (%),15.6,11.6
Children under 5 years who are overweight (weight-for-height) (%),9.1,5.0
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),5.3,9.5
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),31.1,26.4
Women who have high risk waist-to-hip ratio (≥0.85) (%),68.0,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),53.4,54.4
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),39.4,45.1
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(18.6),(57.4)
All women age 15-49 years who are anaemic (%),38.4,45.5
All women age 15-19 years who are anaemic (%),44.4,44.7
Women - Blood sugar level - high (141-160 mg/dl)(%),4.8,na
Women - Blood sugar level - very high (>160 mg/dl)(%),3.0,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.5,na
Men - Blood sugar level - high (141-160 mg/dl)(%),5.3,na
Men - Blood sugar level - very high (>160 mg/dl) (%),6.5,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.8,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.6,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.5,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),20.6,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),21.2,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),9.2,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),32.7,na
Ever undergone a screening test for cervical cancer (%),2.6,na
Ever undergone a breast examination for breast cancer (%),1.2,na
Ever undergone an oral cavity examination for oral cancer (%),2.0,na
Women age 15 years and above who use any kind of tobacco (%),16.1,na
Men age 15 years and above who use any kind of tobacco (%),43.7,na
Women age 15 years and above who consume alcohol (%),16.1,na
Men age 15 years and above who consume alcohol (%),42.7,na
