Indicator,NFHS-5,NFHS-4
Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"7,050","9,079"
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),(4.7),0.5
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),58.3,na
Institutional births (%),85.5,55.7
Institutional births in public facility (%),78.8,47.2
Home births that were conducted by skilled health personnel (%),3.5,1.7
Births attended by skilled health personnel (%),88.1,57.2
Births delivered by caesarean section (%),10.3,6.7
Births in a private health facility that were delivered by caesarean section (%),*,*
Births in a public health facility that were delivered by caesarean section (%),6.9,5.2
Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),(90.7),(38.3)
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(91.2),*
Children age 12-23 months who have received BCG (%),(97.3),(82.8)
Children age 12-23 months who have received 3 doses of polio vaccine (%),(90.7),(55.0)
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),(90.7),(72.8)
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),(90.7),(67.4)
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),(31.3),na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),(57.9),na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),(84.0),(51.2)
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),58.0,29.4
Children age 12-23 months who received most of their vaccinations in a public health facility (%),(96.6),(87.7)
Children age 12-23 months who received most of their vaccinations in a private health facility (%),(3.4),(11.2)
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),3.9,1.6
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.7,1.1
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),*,*
Children under age 3 years breastfed within one hour of birth (%),66.5,64.6
Children under age 6 months exclusively breastfed (%),*,*
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet (%),(10.1),9.4
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),(11.0),8.8
Children under 5 years who are stunted (height-for-age) (%),16.9,36.3
Children under 5 years who are wasted (weight-for-height) (%),18.1,9.0
Children under 5 years who are severely wasted (weight-for-height) (%),7.8,5.6
Children under 5 years who are underweight (weight-for-age) (%),16.0,14.5
Children under 5 years who are overweight (weight-for-height) (%),4.6,7.6
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),3.8,7.0
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),21.7,28.2
Women who have high risk waist-to-hip ratio (≥0.85) (%),82.1,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),88.6,43.4
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),64.3,31.2
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(39.0),20.3
All women age 15-49 years who are anaemic (%),62.9,30.4
All women age 15-19 years who are anaemic (%),67.7,32.0
Women - Blood sugar level - high (141-160 mg/dl)(%),3.5,na
Women - Blood sugar level - very high (>160 mg/dl)(%),5.2,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.4,na
Men - Blood sugar level - high (141-160 mg/dl)(%),5.5,na
Men - Blood sugar level - very high (>160 mg/dl) (%),6.2,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.2,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),20.6,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),10.6,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),32.2,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),28.8,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),15.5,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),45.4,na
Ever undergone a screening test for cervical cancer (%),0.3,na
Ever undergone a breast examination for breast cancer (%),0.4,na
Ever undergone an oral cavity examination for oral cancer (%),0.8,na
Women age 15 years and above who use any kind of tobacco (%),20.3,na
Men age 15 years and above who use any kind of tobacco (%),55.4,na
Women age 15 years and above who consume alcohol (%),27.9,na
Men age 15 years and above who consume alcohol (%),64.3,na
