Indicator,NFHS-5,NFHS-4
Births in a private health facility that were delivered by caesarean section (%),*,*
Births in a public health facility that were delivered by caesarean section (%),8.0,18.7
Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),(92.0),(51.9)
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(95.6),(64.9)
Children age 12-23 months who have received BCG (%),(96.8),(77.1)
Children age 12-23 months who have received 3 doses of polio vaccine (%),(96.3),(64.1)
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),(99.0),(77.8)
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),(100.0),(75.8)
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),(36.6),na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),(9.3),na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),(96.0),(66.8)
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),51.3,61.3
Children age 12-23 months who received most of their vaccinations in a public health facility (%),(100.0),(94.5)
Children age 12-23 months who received most of their vaccinations in a private health facility (%),(0.0),(5.5)
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),2.4,3.7
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.9,0.0
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Children under age 3 years breastfed within one hour of birth (%),56.5,52.9
Children under age 6 months exclusively breastfed (%),*,*
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),(0.0),*
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,(10.3)
Total children age 6-23 months receiving an adequate diet  (%),6.9,14.4
Children under 5 years who are stunted (height-for-age) (%),31.4,19.8
Children under 5 years who are wasted (weight-for-height) (%),11.7,1.8
Children under 5 years who are severely wasted (weight-for-height) (%),3.5,0.0
Children under 5 years who are underweight (weight-for-age) (%),22.9,5.8
Children under 5 years who are overweight (weight-for-height) (%),5.9,2.0
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),11.3,14.5
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),15.2,22.1
Women who have high risk waist-to-hip ratio (≥0.85) (%),73.0,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),35.5,12.2
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),25.8,22.4
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(11.5),*
All women age 15-49 years who are anaemic (%),25.0,22.2
All women age 15-19 years who are anaemic (%),21.1,23.3
Women - Blood sugar level - high (141-160 mg/dl)(%),4.6,na
Women - Blood sugar level - very high (>160 mg/dl)(%),3.8,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),8.6,na
Men - Blood sugar level - high (141-160 mg/dl)(%),4.5,na
Men - Blood sugar level - very high (>160 mg/dl) (%),5.5,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),10.1,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.7,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.9,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),23.2,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),21.6,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.9,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),28.9,na
Ever undergone a screening test for cervical cancer (%),0.0,na
Ever undergone a breast examination for breast cancer (%),0.4,na
Ever undergone an oral cavity examination for oral cancer (%),0.0,na
Women age 15 years and above who use any kind of tobacco (%),22.2,na
Men age 15 years and above who use any kind of tobacco (%),53.0,na
Women age 15 years and above who consume alcohol (%),0.4,na
Men age 15 years and above who consume alcohol (%),23.4,na
