Indicator,NFHS-5,NFHS-4
Children age 12-23 months who have received 3 doses of polio vaccine (%),(67.1),36.2
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),(72.1),39.0
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),(76.4),48.2
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),(28.9),na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),(11.1),na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),(72.3),32.0
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),33.5,17.2
Children age 12-23 months who received most of their vaccinations in a public health facility (%),(98.5),(97.7)
Children age 12-23 months who received most of their vaccinations in a private health facility (%),(1.5),(2.3)
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),1.8,1.5
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.0,0.5
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Children under age 3 years breastfed within one hour of birth (%),38.4,58.2
Children under age 6 months exclusively breastfed (%),*,(41.8)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),(15.5),(14.9)
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),(28.3),(18.6)
Total children age 6-23 months receiving an adequate diet  (%),20.8,16.2
Children under 5 years who are stunted (height-for-age) (%),44.0,31.1
Children under 5 years who are wasted (weight-for-height) (%),26.9,9.5
Children under 5 years who are severely wasted (weight-for-height) (%),10.3,2.1
Children under 5 years who are underweight (weight-for-age) (%),44.5,13.7
Children under 5 years who are overweight (weight-for-height) (%),1.5,3.7
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),5.6,10.5
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),8.9,18.5
Women who have high risk waist-to-hip ratio (≥0.85) (%),74.9,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),34.9,41.1
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),30.6,34.2
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(40.8),(32.0)
All women age 15-49 years who are anaemic (%),31.1,34.1
All women age 15-19 years who are anaemic (%),38.0,30.7
Women - Blood sugar level - high (141-160 mg/dl)(%),5.7,na
Women - Blood sugar level - very high (>160 mg/dl)(%),5.3,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),11.1,na
Men - Blood sugar level - high (141-160 mg/dl)(%),5.2,na
Men - Blood sugar level - very high (>160 mg/dl) (%),4.6,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.9,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),22.5,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),10.5,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),33.2,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),29.2,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),11.8,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),41.2,na
Ever undergone a screening test for cervical cancer (%),0.2,na
Ever undergone a breast examination for breast cancer (%),0.4,na
Ever undergone an oral cavity examination for oral cancer (%),0.7,na
Women age 15 years and above who use any kind of tobacco (%),8.0,na
Men age 15 years and above who use any kind of tobacco (%),48.9,na
Women age 15 years and above who consume alcohol (%),0.2,na
Men age 15 years and above who consume alcohol (%),21.3,na
