Indicator,NFHS-5,NFHS-4
Institutional births in public facility (%),24.2,29.2
Home births that were conducted by skilled health personnel (%),19.9,26.6
Births attended by skilled health personnel (%),63.5,59.2
Births delivered by caesarean section (%),10.1,5.6
Births in a private health facility that were delivered by caesarean section (%),(38.4),*
Births in a public health facility that were delivered by caesarean section (%),(11.0),17.0
Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),(42.8),(22.6)
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(57.1),*
Children age 12-23 months who have received BCG (%),(73.3),(50.9)
Children age 12-23 months who have received 3 doses of polio vaccine (%),(52.3),(48.4)
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),(61.3),(46.9)
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),(66.4),(54.7)
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),(30.1),na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),(9.8),na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),(55.1),(36.5)
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),44.9,32.4
Children age 12-23 months who received most of their vaccinations in a public health facility (%),(88.0),(84.3)
Children age 12-23 months who received most of their vaccinations in a private health facility (%),(12.0),(12.5)
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),3.6,5.5
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.6,0.9
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,(47.6)
Children under age 3 years breastfed within one hour of birth (%),48.5,66.5
Children under age 6 months exclusively breastfed (%),*,*
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),(27.7),(32.8)
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,(26.9)
Total children age 6-23 months receiving an adequate diet  (%),(28.8),30.8
Children under 5 years who are stunted (height-for-age) (%),26.3,18.0
Children under 5 years who are wasted (weight-for-height) (%),23.5,12.7
Children under 5 years who are severely wasted (weight-for-height) (%),10.6,2.3
Children under 5 years who are underweight (weight-for-age) (%),28.0,11.9
Children under 5 years who are overweight (weight-for-height) (%),1.1,2.1
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),8.8,11.5
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),18.3,12.4
Women who have high risk waist-to-hip ratio (≥0.85) (%),44.0,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),45.4,31.6
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),31.0,34.2
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),29.8,(47.4)
All women age 15-49 years who are anaemic (%),30.9,34.7
All women age 15-19 years who are anaemic (%),47.9,34.7
Women - Blood sugar level - high (141-160 mg/dl)(%),6.2,na
Women - Blood sugar level - very high (>160 mg/dl)(%),5.8,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.2,na
Men - Blood sugar level - high (141-160 mg/dl)(%),10.4,na
Men - Blood sugar level - very high (>160 mg/dl) (%),8.2,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),18.8,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),16.0,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.6,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),24.3,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),23.2,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),12.0,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),35.7,na
Ever undergone a screening test for cervical cancer (%),0.0,na
Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.0,na
Women age 15 years and above who use any kind of tobacco (%),12.9,na
Men age 15 years and above who use any kind of tobacco (%),50.4,na
Women age 15 years and above who consume alcohol (%),1.1,na
Men age 15 years and above who consume alcohol (%),27.2,na
