Indicator,NFHS-5,NFHS-4
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),58.2,25.1
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),46.8,14.1
Children age 12-23 months who received most of their vaccinations in a public health facility (%),97.3,99.3
Children age 12-23 months who received most of their vaccinations in a private health facility (%),2.7,0.0
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),6.1,2.4
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.2,0.0
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),(27.8),*
Children under age 3 years breastfed within one hour of birth (%),62.3,64.3
Children under age 6 months exclusively breastfed (%),*,(50.2)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),21.0,14.9
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),20.1,12.3
Children under 5 years who are stunted (height-for-age) (%),34.1,26.1
Children under 5 years who are wasted (weight-for-height) (%),19.8,16.3
Children under 5 years who are severely wasted (weight-for-height) (%),9.6,9.0
Children under 5 years who are underweight (weight-for-age) (%),25.7,17.1
Children under 5 years who are overweight (weight-for-height) (%),6.8,6.2
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),14.4,15.0
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),7.0,6.8
Women who have high risk waist-to-hip ratio (≥0.85) (%),41.7,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),40.4,14.2
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),34.9,21.0
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),30.5,(22.3)
All women age 15-49 years who are anaemic (%),34.6,21.1
All women age 15-19 years who are anaemic (%),43.1,20.2
Women - Blood sugar level - high (141-160 mg/dl)(%),6.0,na
Women - Blood sugar level - very high (>160 mg/dl)(%),3.8,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),10.2,na
Men - Blood sugar level - high (141-160 mg/dl)(%),9.6,na
Men - Blood sugar level - very high (>160 mg/dl) (%),4.7,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),14.5,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.1,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.2,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),22.6,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),20.5,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),8.7,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),30.0,na
Ever undergone a screening test for cervical cancer (%),0.8,na
Ever undergone a breast examination for breast cancer (%),0.6,na
Ever undergone an oral cavity examination for oral cancer (%),0.7,na
Women age 15 years and above who use any kind of tobacco (%),7.9,na
Men age 15 years and above who use any kind of tobacco (%),54.0,na
Women age 15 years and above who consume alcohol (%),0.5,na
Men age 15 years and above who consume alcohol (%),24.0,na
