,Indicator,NFHS-5,NFHS-4
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,(59.0)
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.9,3.2
65,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),*,64.1
66,Children under age 3 years breastfed within one hour of birth (%),32.1,38.4
67,Children under age 6 months exclusively breastfed (%),(89.0),(71.3)
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(60.5)
69,Breastfeeding children age 6-23 months receiving an adequate diet (%),19.1,5.2
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet (%),19.7,7.1
72,Children under 5 years who are stunted (height-for-age) (%),28.3,40.7
73,Children under 5 years who are wasted (weight-for-height) (%),32.7,27.2
74,Children under 5 years who are severely wasted (weight-for-height) (%),16.8,7.5
75,Children under 5 years who are underweight (weight-for-age) (%),40.6,43.8
76,Children under 5 years who are overweight (weight-for-height) (%),4.3,0.7
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),21.2,29.1
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),14.9,16.0
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),71.9,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),62.8,64.8
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),59.3,64.4
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(45.9),68.3
83,All women age 15-49 years who are anaemic (%),58.9,64.5
84,All women age 15-19 years who are anaemic (%),61.7,66.2
85,Women - Blood sugar level - high (141-160 mg/dl)(%),5.1,na
86,Women - Blood sugar level - very high (>160 mg/dl)(%),3.5,na
87,Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.7,na
88,Men - Blood sugar level - high (141-160 mg/dl)(%),5.3,na
89,Men - Blood sugar level - very high (>160 mg/dl) (%),6.3,na
90,Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.0,na
91,Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.9,na
92,Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.6,na
93,Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),19.6,na
94,Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),16.0,na
95,Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.7,na
96,Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),23.1,na
97,Ever undergone a screening test for cervical cancer (%),0.3,na
98,Ever undergone a breast examination for breast cancer (%),0.2,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.4,na
100,Women age 15 years and above who use any kind of tobacco (%),8.3,na
101,Men age 15 years and above who use any kind of tobacco (%),45.8,na
102,Women age 15 years and above who consume alcohol (%),5.7,na
103,Men age 15 years and above who consume alcohol (%),36.4,na
