Indicator,NFHS-5,NFHS-4
Births attended by skilled health personnel (%),89.7,81.5
Births delivered by caesarean section (%),20.0,16.0
Births in a private health facility that were delivered by caesarean section (%),57.4,53.2
Births in a public health facility that were delivered by caesarean section (%),8.3,6.1
Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),81.8,66.1
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),89.2,73.3
Children age 12-23 months who have received BCG (%),98.2,98.7
Children age 12-23 months who have received 3 doses of polio vaccine (%),84.9,76.3
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),91.4,85.8
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),94.7,92.9
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),40.2,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),74.5,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),91.4,56.4
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),78.2,54.3
Children age 12-23 months who received most of their vaccinations in a public health facility (%),93.9,92.3
Children age 12-23 months who received most of their vaccinations in a private health facility (%),4.5,7.7
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),9.1,10.4
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),(50.4),38.9
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),(31.9),10.7
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),(57.2),40.4
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.6,2.8
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),65.7,61.0
Children under age 3 years breastfed within one hour of birth (%),23.1,36.0
Children under age 6 months exclusively breastfed (%),(85.5),71.2
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(46.0)
Breastfeeding children age 6-23 months receiving an adequate diet (%),13.0,6.6
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),12.5,6.4
Children under 5 years who are stunted (height-for-age) (%),35.3,38.7
Children under 5 years who are wasted (weight-for-height) (%),23.5,30.3
Children under 5 years who are severely wasted (weight-for-height) (%),7.2,9.9
Children under 5 years who are underweight (weight-for-age) (%),35.3,46.3
Children under 5 years who are overweight (weight-for-height) (%),1.0,1.2
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),27.3,28.8
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),14.1,12.8
Women who have high risk waist-to-hip ratio (≥0.85) (%),49.3,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),59.7,71.3
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),62.3,67.7
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(61.7),64.1
All women age 15-49 years who are anaemic (%),62.3,67.6
All women age 15-19 years who are anaemic (%),66.7,70.3
Women - Blood sugar level - high (141-160 mg/dl)(%),3.8,na
Women - Blood sugar level - very high (>160 mg/dl)(%),2.9,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),7.5,na
Men - Blood sugar level - high (141-160 mg/dl)(%),5.3,na
Men - Blood sugar level - very high (>160 mg/dl) (%),6.4,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.3,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.9,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.8,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),21.1,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.4,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),10.2,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),27.4,na
Ever undergone a screening test for cervical cancer (%),1.4,na
Ever undergone a breast examination for breast cancer (%),0.3,na
Ever undergone an oral cavity examination for oral cancer (%),0.2,na
Women age 15 years and above who use any kind of tobacco (%),8.6,na
Men age 15 years and above who use any kind of tobacco (%),48.5,na
Women age 15 years and above who consume alcohol (%),5.9,na
Men age 15 years and above who consume alcohol (%),37.0,na
