Indicator,NFHS-5,NFHS-4
Children under 5 years who are underweight (weight-for-age) (%),34.3,40.6
Children under 5 years who are overweight (weight-for-height) (%),5.4,1.9
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),27.3,34.6
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),7.8,7.0
Women who have high risk waist-to-hip ratio (≥0.85) (%),53.9,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),62.8,74.4
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),65.2,68.6
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),56.7,(65.8)
All women age 15-49 years who are anaemic (%),64.7,68.5
All women age 15-19 years who are anaemic (%),63.8,66.3
Women - Blood sugar level - high (141-160 mg/dl)(%),5.5,na
Women - Blood sugar level - very high (>160 mg/dl)(%),4.2,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),10.3,na
Men - Blood sugar level - high (141-160 mg/dl)(%),7.8,na
Men - Blood sugar level - very high (>160 mg/dl) (%),7.1,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),15.9,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.1,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.1,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),17.4,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),16.2,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.2,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),23.9,na
Ever undergone a screening test for cervical cancer (%),1.9,na
Ever undergone a breast examination for breast cancer (%),0.4,na
Ever undergone an oral cavity examination for oral cancer (%),0.4,na
Women age 15 years and above who use any kind of tobacco (%),4.4,na
Men age 15 years and above who use any kind of tobacco (%),44.8,na
Women age 15 years and above who consume alcohol (%),1.4,na
Men age 15 years and above who consume alcohol (%),29.8,na
