Indicator,NFHS-5,NFHS-4
Births delivered by caesarean section (%),5.4,2.7
Births in a private health facility that were delivered by caesarean section (%),(45.9),(43.2)
Births in a public health facility that were delivered by caesarean section (%),3.9,0.4
Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),69.4,70.1
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),69.5,88.6
Children age 12-23 months who have received BCG (%),95.4,99.2
Children age 12-23 months who have received 3 doses of polio vaccine (%),73.4,77.1
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),84.1,87.5
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),84.0,93.2
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),29.4,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),77.4,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),84.1,68.8
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),56.6,68.0
Children age 12-23 months who received most of their vaccinations in a public health facility (%),97.9,99.0
Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,1.0
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),4.3,4.9
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,(42.2)
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,(20.6)
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,(56.0)
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.2,6.0
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),(65.9),55.9
Children under age 3 years breastfed within one hour of birth (%),25.4,40.6
Children under age 6 months exclusively breastfed (%),73.1,76.0
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet (%),8.4,6.5
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),8.1,6.2
Children under 5 years who are stunted (height-for-age) (%),51.3,51.8
Children under 5 years who are wasted (weight-for-height) (%),23.6,24.2
Children under 5 years who are severely wasted (weight-for-height) (%),5.9,9.8
Children under 5 years who are underweight (weight-for-age) (%),51.4,46.9
Children under 5 years who are overweight (weight-for-height) (%),1.9,2.1
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),34.4,37.8
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),8.0,5.8
Women who have high risk waist-to-hip ratio (≥0.85) (%),49.7,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),72.1,74.3
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),80.4,71.6
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),67.5,63.4
All women age 15-49 years who are anaemic (%),79.7,71.1
All women age 15-19 years who are anaemic (%),78.0,68.8
Women - Blood sugar level - high (141-160 mg/dl)(%),7.9,na
Women - Blood sugar level - very high (>160 mg/dl)(%),5.1,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.3,na
Men - Blood sugar level - high (141-160 mg/dl)(%),10.4,na
Men - Blood sugar level - very high (>160 mg/dl) (%),8.7,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),19.7,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.1,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.7,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),17.1,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.8,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.4,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),20.2,na
Ever undergone a screening test for cervical cancer (%),0.0,na
Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.0,na
Women age 15 years and above who use any kind of tobacco (%),5.8,na
Men age 15 years and above who use any kind of tobacco (%),50.8,na
Women age 15 years and above who consume alcohol (%),5.1,na
Men age 15 years and above who consume alcohol (%),34.5,na
