Indicator,NFHS-5,NFHS-4
Children age 12-23 months who received most of their vaccinations in a public health facility (%),99.1,100.0
Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.9,0.0
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),3.4,3.8
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.2,1.8
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),(58.9),(59.6)
Children under age 3 years breastfed within one hour of birth (%),23.6,29.5
Children under age 6 months exclusively breastfed (%),82.6,68.1
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet (%),7.6,5.4
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),8.2,5.3
Children under 5 years who are stunted (height-for-age) (%),49.1,50.2
Children under 5 years who are wasted (weight-for-height) (%),19.7,24.6
Children under 5 years who are severely wasted (weight-for-height) (%),5.8,10.4
Children under 5 years who are underweight (weight-for-age) (%),44.8,49.7
Children under 5 years who are overweight (weight-for-height) (%),2.6,2.1
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),28.5,31.5
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),14.3,7.7
Women who have high risk waist-to-hip ratio (≥0.85) (%),66.4,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),72.6,70.4
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),72.1,62.6
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),63.6,51.2
All women age 15-49 years who are anaemic (%),71.5,61.9
All women age 15-19 years who are anaemic (%),67.6,64.2
Women - Blood sugar level - high (141-160 mg/dl)(%),6.8,na
Women - Blood sugar level - very high (>160 mg/dl)(%),5.7,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.8,na
Men - Blood sugar level - high (141-160 mg/dl)(%),8.0,na
Men - Blood sugar level - very high (>160 mg/dl) (%),8.5,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),17.1,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),8.2,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.2,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),15.0,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.6,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.8,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),16.6,na
Ever undergone a screening test for cervical cancer (%),0.2,na
Ever undergone a breast examination for breast cancer (%),0.2,na
Ever undergone an oral cavity examination for oral cancer (%),0.9,na
Women age 15 years and above who use any kind of tobacco (%),4.7,na
Men age 15 years and above who use any kind of tobacco (%),47.2,na
Women age 15 years and above who consume alcohol (%),6.7,na
Men age 15 years and above who consume alcohol (%),34.4,na
