Indicator,NFHS-5,NFHS-4
Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),75.0,52.7
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),74.5,(69.9)
Children age 12-23 months who have received BCG (%),97.8,84.3
Children age 12-23 months who have received 3 doses of polio vaccine (%),75.0,62.9
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),95.2,71.1
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),95.2,70.3
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),29.9,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),88.9,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),95.2,50.3
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),85.9,56.9
Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,98.6
Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,0.0
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),6.6,7.8
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),(70.2),(50.9)
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),(51.0),(34.9)
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),(76.3),(48.4)
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),6.1,5.7
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),(77.6),65.1
Children under age 3 years breastfed within one hour of birth (%),18.9,31.6
Children under age 6 months exclusively breastfed (%),69.0,(48.2)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),(29.6),*
Breastfeeding children age 6-23 months receiving an adequate diet (%),7.8,6.0
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),7.5,7.7
Children under 5 years who are stunted (height-for-age) (%),40.1,44.2
Children under 5 years who are wasted (weight-for-height) (%),19.2,29.0
Children under 5 years who are severely wasted (weight-for-height) (%),5.2,10.7
Children under 5 years who are underweight (weight-for-age) (%),39.4,44.2
Children under 5 years who are overweight (weight-for-height) (%),1.8,2.1
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),31.1,30.0
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),7.3,7.9
Women who have high risk waist-to-hip ratio (≥0.85) (%),65.1,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),68.3,50.1
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),63.8,53.5
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(58.4),(63.6)
All women age 15-49 years who are anaemic (%),63.6,53.9
All women age 15-19 years who are anaemic (%),62.2,49.6
Women - Blood sugar level - high (141-160 mg/dl)(%),5.1,na
Women - Blood sugar level - very high (>160 mg/dl)(%),3.3,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.0,na
Men - Blood sugar level - high (141-160 mg/dl)(%),6.4,na
Men - Blood sugar level - very high (>160 mg/dl) (%),4.5,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),11.4,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),8.7,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.7,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),15.3,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.0,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.4,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),22.2,na
Ever undergone a screening test for cervical cancer (%),0.5,na
Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.2,na
Women age 15 years and above who use any kind of tobacco (%),11.0,na
Men age 15 years and above who use any kind of tobacco (%),51.6,na
Women age 15 years and above who consume alcohol (%),12.7,na
Men age 15 years and above who consume alcohol (%),47.3,na
