Indicator,NFHS-5,NFHS-4
Children under age 3 years breastfed within one hour of birth (%),31.3,37.8
Children under age 6 months exclusively breastfed (%),(87.8),(70.2)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(48.1)
Breastfeeding children age 6-23 months receiving an adequate diet (%),6.0,10.9
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),5.8,10.7
Children under 5 years who are stunted (height-for-age)(%),35.8,35.1
Children under 5 years who are wasted (weight-for-height) (%),17.0,18.6
Children under 5 years who are severely wasted (weight-for-height) (%),3.9,4.8
Children under 5 years who are underweight (weight-for-age) (%),33.6,35.2
Children under 5 years who are overweight (weight-for-height) (%),1.0,1.3
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),27.5,28.3
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),13.4,8.2
Women who have high risk waist-to-hip ratio (≥0.85) (%),42.9,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),54.1,31.1
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),61.8,35.2
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(54.5),(54.5)
All women age 15-49 years who are anaemic (%),61.5,35.7
All women age 15-19 years who are anaemic (%),60.3,27.0
Women - Blood sugar level - high (141-160 mg/dl)(%),5.0,na
Women - Blood sugar level - very high (>160 mg/dl)(%),3.2,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),8.3,na
Men - Blood sugar level - high (141-160 mg/dl)(%),5.3,na
Men - Blood sugar level - very high (>160 mg/dl) (%),4.5,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),10.4,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),17.3,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),10.4,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),28.5,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),21.9,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),11.6,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),34.4,na
Ever undergone a screening test for cervical cancer (%),0.2,na
Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.2,na
Women age 15 years and above who use any kind of tobacco (%),21.2,na
Men age 15 years and above who use any kind of tobacco (%),55.8,na
Women age 15 years and above who consume alcohol (%),12.1,na
Men age 15 years and above who consume alcohol (%),50.2,na
