Indicator,NFHS-5,NFHS-4
Children under 5 years who are wasted (weight-for-height) (%),14.7,25.7
Children under 5 years who are severely wasted (weight-for-height) (%),8.0,6.6
Children under 5 years who are underweight (weight-for-age) (%),27.9,36.6
Children under 5 years who are overweight (weight-for-height) (%),6.3,0.0
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),24.4,29.9
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),16.2,14.8
Women who have high risk waist-to-hip ratio (≥0.85) (%),52.4,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),63.6,39.1
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),66.9,45.4
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(54.6),39.7
All women age 15-49 years who are anaemic (%),66.4,45.1
All women age 15-19 years who are anaemic (%),70.5,36.9
Women - Blood sugar level - high (141-160 mg/dl)(%),4.2,na
Women - Blood sugar level - very high (>160 mg/dl)(%),4.5,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.6,na
Men - Blood sugar level - high (141-160 mg/dl)(%),5.3,na
Men - Blood sugar level - very high (>160 mg/dl) (%),3.8,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),10.2,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.7,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.5,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),23.9,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),21.1,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),10.1,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),32.7,na
Ever undergone a screening test for cervical cancer (%),0.9,na
Ever undergone a breast examination for breast cancer (%),0.8,na
Ever undergone an oral cavity examination for oral cancer (%),0.5,na
Women age 15 years and above who use any kind of tobacco (%),18.6,na
Men age 15 years and above who use any kind of tobacco (%),42.6,na
Women age 15 years and above who consume alcohol (%),3.7,na
Men age 15 years and above who consume alcohol (%),33.4,na
