Indicator,NFHS-5,NFHS-4
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),86.8,(80.9)
Children age 12-23 months who have received BCG (%),94.1,98.7
Children age 12-23 months who have received 3 doses of polio vaccine (%),90.7,79.5
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),89.5,88.2
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),92.9,95.6
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),50.5,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),30.9,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),92.6,75.7
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),86.6,72.6
Children age 12-23 months who received most of their vaccinations in a public health facility (%),94.7,98.5
Children age 12-23 months who received most of their vaccinations in a private health facility (%),5.3,1.5
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),6.2,10.5
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,(66.3)
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,(13.4)
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,(54.0)
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.1,3.5
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),(87.8),62.1
Children under age 3 years breastfed within one hour of birth (%),31.4,40.7
Children under age 6 months exclusively breastfed (%),(75.7),(67.4)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet (%),5.0,18.7
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),4.8,18.5
Children under 5 years who are stunted (height-for-age)(%),32.5,36.8
Children under 5 years who are wasted (weight-for-height) (%),24.6,21.7
Children under 5 years who are severely wasted (weight-for-height) (%),12.0,7.3
Children under 5 years who are underweight (weight-for-age) (%),30.2,34.7
Children under 5 years who are overweight (weight-for-height) (%),6.6,3.5
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),21.5,27.0
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),12.8,13.9
Women who have high risk waist-to-hip ratio (≥0.85) (%),52.7,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),74.1,35.6
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),66.6,40.3
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),60.0,(30.0)
All women age 15-49 years who are anaemic (%),66.3,39.9
All women age 15-19 years who are anaemic (%),67.9,40.8
Women - Blood sugar level - high (141-160 mg/dl)(%),4.1,na
Women - Blood sugar level - very high (>160 mg/dl)(%),4.1,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.0,na
Men - Blood sugar level - high (141-160 mg/dl)(%),5.1,na
Men - Blood sugar level - very high (>160 mg/dl) (%),5.0,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),11.2,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.1,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.1,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),21.6,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),18.1,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),9.1,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),28.3,na
Ever undergone a screening test for cervical cancer (%),0.0,na
Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.2,na
Women age 15 years and above who use any kind of tobacco (%),14.8,na
Men age 15 years and above who use any kind of tobacco (%),40.4,na
Women age 15 years and above who consume alcohol (%),1.3,na
Men age 15 years and above who consume alcohol (%),31.3,na
