Indicator,NFHS-5,NFHS-4
Children age 12-23 months who have received 3 doses of polio vaccine (%),87.2,72.9
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),86.6,81.3
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),81.8,81.2
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),26.4,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),13.0,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),85.6,52.1
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),80.5,74.5
Children age 12-23 months who received most of their vaccinations in a public health facility (%),93.6,97.6
Children age 12-23 months who received most of their vaccinations in a private health facility (%),5.1,2.4
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),9.0,3.3
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),(83.4),*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),(56.8),*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),(76.7),*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.4,2.0
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),(56.9),*
Children under age 3 years breastfed within one hour of birth (%),31.3,66.7
Children under age 6 months exclusively breastfed (%),(58.5),(46.9)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),13.0,7.2
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),13.8,6.6
Children under 5 years who are stunted (height-for-age) (%),36.8,42.8
Children under 5 years who are wasted (weight-for-height) (%),22.1,23.6
Children under 5 years who are severely wasted (weight-for-height) (%),11.1,11.4
Children under 5 years who are underweight (weight-for-age) (%),36.1,39.4
Children under 5 years who are overweight (weight-for-height) (%),2.5,5.1
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),24.9,26.0
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),20.8,15.9
Women who have high risk waist-to-hip ratio (≥0.85) (%),39.6,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),69.3,69.1
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),55.7,44.1
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),60.4,(49.3)
All women age 15-49 years who are anaemic (%),55.9,44.3
All women age 15-19 years who are anaemic (%),51.7,49.4
Women - Blood sugar level - high (141-160 mg/dl)(%),4.7,na
Women - Blood sugar level - very high (>160 mg/dl)(%),3.4,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.0,na
Men - Blood sugar level - high (141-160 mg/dl)(%),6.3,na
Men - Blood sugar level - very high (>160 mg/dl) (%),5.0,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.5,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.0,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.2,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),21.2,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.7,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.4,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),24.1,na
Ever undergone a screening test for cervical cancer (%),0.4,na
Ever undergone a breast examination for breast cancer (%),0.2,na
Ever undergone an oral cavity examination for oral cancer (%),0.5,na
Women age 15 years and above who use any kind of tobacco (%),8.5,na
Men age 15 years and above who use any kind of tobacco (%),31.2,na
Women age 15 years and above who consume alcohol (%),0.3,na
Men age 15 years and above who consume alcohol (%),16.6,na
