Indicator,NFHS-5,NFHS-4
Children under 5 years who are underweight (weight-for-age) (%),21.0,22.3
Children under 5 years who are overweight (weight-for-height) (%),3.2,1.2
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),23.8,27.6
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),22.9,20.7
Women who have high risk waist-to-hip ratio (≥0.85) (%),51.9,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),58.3,56.2
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),47.2,45.2
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(48.4),*
All women age 15-49 years who are anaemic (%),47.3,44.7
All women age 15-19 years who are anaemic (%),49.9,40.2
Women - Blood sugar level - high (141-160 mg/dl)(%),6.0,na
Women - Blood sugar level - very high (>160 mg/dl)(%),9.1,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),16.7,na
Men - Blood sugar level - high (141-160 mg/dl)(%),6.0,na
Men - Blood sugar level - very high (>160 mg/dl) (%),9.7,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),17.7,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),16.2,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),8.2,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),31.2,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),18.4,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),9.1,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),32.5,na
Ever undergone a screening test for cervical cancer (%),0.3,na
Ever undergone a breast examination for breast cancer (%),0.2,na
Ever undergone an oral cavity examination for oral cancer (%),1.1,na
Women age 15 years and above who use any kind of tobacco (%),7.0,na
Men age 15 years and above who use any kind of tobacco (%),17.4,na
Women age 15 years and above who consume alcohol (%),1.0,na
Men age 15 years and above who consume alcohol (%),15.6,na
