,Indicator,NFHS-5,NFHS-4
51,Children age 12-23 months who have received 3 doses of polio vaccine (%),(96.9),(67.1)
52,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),(93.9),(75.7)
53,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),(100.0),(88.6)
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),(42.8),na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),(0.0),na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),(92.2),(48.0)
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),94.9,95.1
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),(100.0),(95.8)
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),(0.0),(4.2)
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),3.1,3.4
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.3,1.5
65,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
66,Children under age 3 years breastfed within one hour of birth (%),63.7,52.5
67,Children under age 6 months exclusively breastfed (%),*,*
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
69,Breastfeeding children age 6-23 months receiving an adequate diet  (%),(3.1),(2.1)
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,(29.7)
71,Total children age 6-23 months receiving an adequate diet  (%),(12.4),13.3
72,Children under 5 years who are stunted (height-for-age) (%),24.3,18.6
73,Children under 5 years who are wasted (weight-for-height) (%),11.8,23.2
74,Children under 5 years who are severely wasted (weight-for-height) (%),5.3,9.5
75,Children under 5 years who are underweight (weight-for-age) (%),16.7,20.3
76,Children under 5 years who are overweight (weight-for-height) (%),1.3,1.4
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),13.7,18.2
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),38.7,26.6
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),47.0,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),58.2,55.2
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),47.1,46.5
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),*,*
83,All women age 15-49 years who are anaemic (%),47.0,46.2
84,All women age 15-19 years who are anaemic (%),42.9,47.6
85,Women - Blood sugar level - high (141-160 mg/dl)(%),5.2,na
86,Women - Blood sugar level - very high (>160 mg/dl)(%),9.3,na
87,Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),16.1,na
88,Men - Blood sugar level - high (141-160 mg/dl)(%),7.2,na
89,Men - Blood sugar level - very high (>160 mg/dl) (%),10.0,na
90,Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),18.2,na
91,Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),17.0,na
92,Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.6,na
93,Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),30.1,na
94,Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),20.6,na
95,Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.2,na
96,Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),29.8,na
97,Ever undergone a screening test for cervical cancer (%),0.0,na
98,Ever undergone a breast examination for breast cancer (%),0.4,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.0,na
100,Women age 15 years and above who use any kind of tobacco (%),5.3,na
101,Men age 15 years and above who use any kind of tobacco (%),20.1,na
102,Women age 15 years and above who consume alcohol (%),0.7,na
103,Men age 15 years and above who consume alcohol (%),19.1,na
