Indicator,NFHS-5,NFHS-4
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),14.1,21.3
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),33.2,24.5
Women who have high risk waist-to-hip ratio (≥0.85) (%),60.2,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),60.8,48.8
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),44.6,46.6
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(33.6),*
All women age 15-49 years who are anaemic (%),44.2,46.2
All women age 15-19 years who are anaemic (%),43.9,49.6
Women - Blood sugar level - high (141-160 mg/dl)(%),5.9,na
Women - Blood sugar level - very high (>160 mg/dl)(%),6.2,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.6,na
Men - Blood sugar level - high (141-160 mg/dl)(%),5.6,na
Men - Blood sugar level - very high (>160 mg/dl) (%),10.6,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),17.7,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.6,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.4,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),26.7,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),20.9,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),8.0,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),30.8,na
Ever undergone a screening test for cervical cancer (%),0.9,na
Ever undergone a breast examination for breast cancer (%),0.2,na
Ever undergone an oral cavity examination for oral cancer (%),0.2,na
Women age 15 years and above who use any kind of tobacco (%),13.1,na
Men age 15 years and above who use any kind of tobacco (%),24.8,na
Women age 15 years and above who consume alcohol (%),1.5,na
Men age 15 years and above who consume alcohol (%),17.8,na
