Indicator,NFHS-5,NFHS-4
Children age 12-23 months who have received 3 doses of polio vaccine (%),(90.6),83.1
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),(93.7),88.6
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),(93.7),76.3
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),(32.9),na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),(2.8),na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),(93.7),73.8
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),90.7,83.7
Children age 12-23 months who received most of their vaccinations in a public health facility (%),(88.1),95.5
Children age 12-23 months who received most of their vaccinations in a private health facility (%),(11.9),4.5
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),5.5,5.5
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.5,0.0
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Children under age 3 years breastfed within one hour of birth (%),42.3,47.7
Children under age 6 months exclusively breastfed (%),*,*
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),3.5,(4.3)
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,(21.6)
Total children age 6-23 months receiving an adequate diet  (%),9.1,10.6
Children under 5 years who are stunted (height-for-age) (%),30.4,29.8
Children under 5 years who are wasted (weight-for-height) (%),21.7,16.4
Children under 5 years who are severely wasted (weight-for-height) (%),9.3,4.1
Children under 5 years who are underweight (weight-for-age) (%),22.6,25.7
Children under 5 years who are overweight (weight-for-height) (%),7.3,3.1
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),12.0,19.6
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),34.7,26.2
Women who have high risk waist-to-hip ratio (≥0.85) (%),54.7,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),54.4,46.6
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),39.6,37.1
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(50.1),*
All women age 15-49 years who are anaemic (%),39.9,37.2
All women age 15-19 years who are anaemic (%),35.8,30.5
Women - Blood sugar level - high (141-160 mg/dl)(%),6.2,na
Women - Blood sugar level - very high (>160 mg/dl)(%),9.1,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),17.4,na
Men - Blood sugar level - high (141-160 mg/dl)(%),6.6,na
Men - Blood sugar level - very high (>160 mg/dl) (%),9.9,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),19.3,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),16.1,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),10.6,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),31.5,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),19.5,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),8.6,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),33.3,na
Ever undergone a screening test for cervical cancer (%),0.2,na
Ever undergone a breast examination for breast cancer (%),0.8,na
Ever undergone an oral cavity examination for oral cancer (%),0.5,na
Women age 15 years and above who use any kind of tobacco (%),8.7,na
Men age 15 years and above who use any kind of tobacco (%),22.2,na
Women age 15 years and above who consume alcohol (%),2.3,na
Men age 15 years and above who consume alcohol (%),27.9,na
