Indicator,NFHS-5,NFHS-4
Births delivered by caesarean section (%),15.8,11.7
Births in a private health facility that were delivered by caesarean section (%),21.6,18.3
Births in a public health facility that were delivered by caesarean section (%),10.1,9.5
Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),70.2,45.0
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),75.3,*
Children age 12-23 months who have received BCG (%),97.4,95.6
Children age 12-23 months who have received 3 doses of polio vaccine (%),72.9,52.9
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),87.6,72.4
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),87.5,78.4
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),17.4,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),2.5,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),85.5,43.3
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),76.9,72.9
Children age 12-23 months who received most of their vaccinations in a public health facility (%),88.2,90.4
Children age 12-23 months who received most of their vaccinations in a private health facility (%),10.9,9.6
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),3.2,6.9
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.5,0.0
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Children under age 3 years breastfed within one hour of birth (%),43.2,41.7
Children under age 6 months exclusively breastfed (%),(61.9),*
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),5.5,4.3
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),5.1,3.8
Children under 5 years who are stunted (height-for-age) (%),37.5,40.8
Children under 5 years who are wasted (weight-for-height) (%),20.2,31.4
Children under 5 years who are severely wasted (weight-for-height) (%),10.6,15.5
Children under 5 years who are underweight (weight-for-age) (%),33.4,39.0
Children under 5 years who are overweight (weight-for-height) (%),2.6,1.6
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),28.1,23.7
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),25.7,19.9
Women who have high risk waist-to-hip ratio (≥0.85) (%),30.9,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),68.6,81.4
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),58.0,63.0
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(43.1),(49.8)
All women age 15-49 years who are anaemic (%),57.5,62.5
All women age 15-19 years who are anaemic (%),62.6,69.3
Women - Blood sugar level - high (141-160 mg/dl)(%),6.7,na
Women - Blood sugar level - very high (>160 mg/dl)(%),5.5,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.9,na
Men - Blood sugar level - high (141-160 mg/dl)(%),6.9,na
Men - Blood sugar level - very high (>160 mg/dl) (%),5.7,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.4,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.8,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.4,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),19.1,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.7,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.8,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),18.2,na
  Ever undergone a screening test for cervical cancer (%),0.4,na
  Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.0,na
Women age 15 years and above who use any kind of tobacco (%),8.9,na
Men age 15 years and above who use any kind of tobacco (%),38.7,na
Women age 15 years and above who consume alcohol (%),0.3,na
Men age 15 years and above who consume alcohol (%),2.7,na
