Indicator,NFHS-5,NFHS-4
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.0,3.0
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Children under age 3 years breastfed within one hour of birth (%),44.1,46.0
Children under age 6 months exclusively breastfed (%),*,*
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),1.9,0.0
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),3.2,0.0
Children under 5 years who are stunted (height-for-age) (%),36.1,30.0
Children under 5 years who are wasted (weight-for-height) (%),26.0,26.2
Children under 5 years who are severely wasted (weight-for-height) (%),14.7,8.1
Children under 5 years who are underweight (weight-for-age) (%),32.5,36.1
Children under 5 years who are overweight (weight-for-height) (%),5.3,2.9
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),21.0,18.4
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),25.1,34.5
Women who have high risk waist-to-hip ratio (≥0.85) (%),58.3,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),83.6,42.3
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),69.3,39.4
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(58.7),(29.0)
All women age 15-49 years who are anaemic (%),69.0,39.0
All women age 15-19 years who are anaemic (%),76.2,39.9
Women - Blood sugar level - high (141-160 mg/dl)(%),6.8,na
Women - Blood sugar level - very high (>160 mg/dl)(%),6.8,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),14.6,na
Men - Blood sugar level - high (141-160 mg/dl)(%),9.3,na
Men - Blood sugar level - very high (>160 mg/dl) (%),6.4,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),16.1,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.3,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.9,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),23.4,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),17.1,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.9,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),22.6,na
  Ever undergone a screening test for cervical cancer (%),0.4,na
  Ever undergone a breast examination for breast cancer (%),0.2,na
Ever undergone an oral cavity examination for oral cancer (%),0.4,na
Women age 15 years and above who use any kind of tobacco (%),7.7,na
Men age 15 years and above who use any kind of tobacco (%),32.5,na
Women age 15 years and above who consume alcohol (%),1.6,na
Men age 15 years and above who consume alcohol (%),8.7,na
