Indicator,NFHS-5,NFHS-4
Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),66.2,33.0
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),74.8,(71.8)
Children age 12-23 months who have received BCG (%),88.9,65.3
Children age 12-23 months who have received 3 doses of polio vaccine (%),68.5,41.3
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),73.8,42.9
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),75.0,52.0
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),23.5,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),1.2,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),73.8,15.3
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),85.4,77.1
Children age 12-23 months who received most of their vaccinations in a public health facility (%),98.6,100.0
Children age 12-23 months who received most of their vaccinations in a private health facility (%),1.4,0.0
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),14.0,11.4
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),76.4,(65.9)
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),50.7,(27.7)
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),81.2,(71.6)
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),3.7,2.4
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),85.3,(75.0)
Children under age 3 years breastfed within one hour of birth (%),40.3,36.4
Children under age 6 months exclusively breastfed (%),(47.6),(71.4)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),9.0,8.2
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),7.5,7.3
Children under 5 years who are stunted (height-for-age) (%),55.3,44.4
Children under 5 years who are wasted (weight-for-height) (%),27.8,24.9
Children under 5 years who are severely wasted (weight-for-height) (%),13.4,7.8
Children under 5 years who are underweight (weight-for-age) (%),53.0,50.8
Children under 5 years who are overweight (weight-for-height) (%),5.8,0.5
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),39.1,44.1
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),6.5,9.8
Women who have high risk waist-to-hip ratio (≥0.85) (%),61.9,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),87.2,58.9
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),75.4,55.9
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),69.4,(64.6)
All women age 15-49 years who are anaemic (%),75.1,56.3
All women age 15-19 years who are anaemic (%),79.7,56.9
Women - Blood sugar level - high (141-160 mg/dl)(%),7.0,na
Women - Blood sugar level - very high (>160 mg/dl)(%),4.5,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),11.8,na
Men - Blood sugar level - high (141-160 mg/dl)(%),6.9,na
Men - Blood sugar level - very high (>160 mg/dl) (%),4.1,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),11.4,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.8,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.0,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),18.2,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.2,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.8,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),17.7,na
  Ever undergone a screening test for cervical cancer (%),0.0,na
  Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.0,na
Women age 15 years and above who use any kind of tobacco (%),14.6,na
Men age 15 years and above who use any kind of tobacco (%),55.9,na
Women age 15 years and above who consume alcohol (%),0.9,na
Men age 15 years and above who consume alcohol (%),14.2,na
