Indicator,NFHS-5,NFHS-4
Institutional births in public facility (%),77.0,58.9
Home births that were conducted by skilled health personnel (%),0.4,1.6
Births attended by skilled health personnel (%),84.5,65.5
Births delivered by caesarean section (%),6.2,4.7
Births in a private health facility that were delivered by caesarean section (%),(28.7),*
Births in a public health facility that were delivered by caesarean section (%),4.8,5.0
Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),81.8,72.0
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),91.5,(93.1)
Children age 12-23 months who have received BCG (%),89.9,95.1
Children age 12-23 months who have received 3 doses of polio vaccine (%),86.2,73.6
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),94.3,86.1
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),95.8,95.1
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),29.4,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),44.4,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),94.3,65.0
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),55.6,27.7
Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,98.4
Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,0.0
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),4.8,21.9
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,60.9
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,58.5
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,83.7
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.7,5.3
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),*,(82.4)
Children under age 3 years breastfed within one hour of birth (%),61.7,31.2
Children under age 6 months exclusively breastfed (%),(52.4),(68.8)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet (%),7.4,6.1
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),7.6,5.3
Children under 5 years who are stunted (height-for-age) (%),34.1,35.2
Children under 5 years who are wasted (weight-for-height) (%),10.6,39.4
Children under 5 years who are severely wasted (weight-for-height) (%),5.4,23.6
Children under 5 years who are underweight (weight-for-age) (%),23.5,40.3
Children under 5 years who are overweight (weight-for-height) (%),2.7,4.3
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),12.9,16.9
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),21.5,11.5
Women who have high risk waist-to-hip ratio (≥0.85) (%),59.7,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),73.6,76.2
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),60.8,52.3
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),64.0,(60.2)
All women age 15-49 years who are anaemic (%),60.9,52.6
All women age 15-19 years who are anaemic (%),66.1,56.9
Women - Blood sugar level - high (141-160 mg/dl)(%),4.5,na
Women - Blood sugar level - very high (>160 mg/dl)(%),3.5,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),8.2,na
Men - Blood sugar level - high (141-160 mg/dl)(%),4.4,na
Men - Blood sugar level - very high (>160 mg/dl) (%),6.0,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),10.9,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.5,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.0,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),19.0,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),16.5,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.3,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),24.4,na
Ever undergone a screening test for cervical cancer (%),0.1,na
Ever undergone a breast examination for breast cancer (%),0.1,na
Ever undergone an oral cavity examination for oral cancer (%),0.8,na
Women age 15 years and above who use any kind of tobacco (%),2.5,na
Men age 15 years and above who use any kind of tobacco (%),35.1,na
Women age 15 years and above who consume alcohol (%),0.5,na
Men age 15 years and above who consume alcohol (%),26.9,na
