Indicator,NFHS-5,NFHS-4
Children under 5 years who are stunted (height-for-age) (%),31.1,39.1
Children under 5 years who are wasted (weight-for-height) (%),16.4,12.3
Children under 5 years who are severely wasted (weight-for-height) (%),6.4,5.3
Children under 5 years who are underweight (weight-for-age) (%),27.0,24.7
Children under 5 years who are overweight (weight-for-height) (%),4.0,2.8
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),15.9,20.7
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),29.8,24.0
Women who have high risk waist-to-hip ratio (≥0.85) (%),74.3,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),63.1,71.1
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),42.8,54.9
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(63.6),61.7
All women age 15-49 years who are anaemic (%),43.8,55.3
All women age 15-19 years who are anaemic (%),31.5,56.6
Women - Blood sugar level - high (141-160 mg/dl)(%),2.6,na
Women - Blood sugar level - very high (>160 mg/dl)(%),5.5,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.9,na
Men - Blood sugar level - high (141-160 mg/dl)(%),4.5,na
Men - Blood sugar level - very high (>160 mg/dl) (%),6.9,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.3,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.0,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.9,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),26.2,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),22.5,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),9.5,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),33.9,na
Ever undergone a screening test for cervical cancer (%),1.3,na
Ever undergone a breast examination for breast cancer (%),0.5,na
Ever undergone an oral cavity examination for oral cancer (%),0.9,na
Women age 15 years and above who use any kind of tobacco (%),5.7,na
Men age 15 years and above who use any kind of tobacco (%),31.8,na
Women age 15 years and above who consume alcohol (%),0.4,na
Men age 15 years and above who consume alcohol (%),17.6,na
