Indicator,NFHS-5,NFHS-4
Children age 12-23 months who received most of their vaccinations in a public health facility (%),(96.1),88.9
Children age 12-23 months who received most of their vaccinations in a private health facility (%),(3.9),11.1
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),6.1,14.7
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,(64.0)
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,(65.4)
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,(84.1)
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.6,4.7
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),*,85.3
Children under age 3 years breastfed within one hour of birth (%),36.0,26.3
Children under age 6 months exclusively breastfed (%),(75.2),(59.9)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet (%),(9.0),2.8
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),(12.1),3.7
Children under 5 years who are stunted (height-for-age) (%),30.0,22.9
Children under 5 years who are wasted (weight-for-height) (%),12.0,27.4
Children under 5 years who are severely wasted (weight-for-height) (%),5.0,18.1
Children under 5 years who are underweight (weight-for-age) (%),18.8,27.9
Children under 5 years who are overweight (weight-for-height) (%),4.7,2.2
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),16.1,16.6
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),21.0,17.5
Women who have high risk waist-to-hip ratio (≥0.85) (%),71.2,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),57.2,58.1
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),40.8,43.0
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),*,*
All women age 15-49 years who are anaemic (%),40.3,42.4
All women age 15-19 years who are anaemic (%),44.3,33.4
Women - Blood sugar level - high (141-160 mg/dl)(%),4.4,na
Women - Blood sugar level - very high (>160 mg/dl)(%),4.9,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),10.6,na
Men - Blood sugar level - high (141-160 mg/dl)(%),5.4,na
Men - Blood sugar level - very high (>160 mg/dl) (%),5.7,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.1,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.5,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.2,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),22.1,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),20.7,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),12.0,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),34.3,na
Ever undergone a screening test for cervical cancer (%),0.1,na
Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.0,na
Women age 15 years and above who use any kind of tobacco (%),6.4,na
Men age 15 years and above who use any kind of tobacco (%),42.9,na
Women age 15 years and above who consume alcohol (%),0.7,na
Men age 15 years and above who consume alcohol (%),33.6,na
