,Indicator,NFHS-5,NFHS-4
48,Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),(96.9),(78.4)
49,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(93.2),(90.2)
50,Children age 12-23 months who have received BCG (%),(96.9),(97.1)
51,Children age 12-23 months who have received 3 doses of polio vaccine (%),(98.5),(82.6)
52,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),(98.5),(94.2)
53,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),(98.5),(89.9)
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),(59.2),na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),(0.0),na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),(95.3),(85.6)
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),72.2,83.1
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),(100.0),(97.2)
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),(0.0),(2.9)
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),3.3,1.2
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.1,0.6
65,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
66,Children under age 3 years breastfed within one hour of birth (%),56.2,73.2
67,Children under age 6 months exclusively breastfed (%),*,*
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
69,Breastfeeding children age 6-23 months receiving an adequate diet  (%),(29.0),19.1
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet  (%),(28.4),17.9
72,Children under 5 years who are stunted (height-for-age) (%),25.2,42.3
73,Children under 5 years who are wasted (weight-for-height) (%),21.1,14.5
74,Children under 5 years who are severely wasted (weight-for-height) (%),12.2,5.1
75,Children under 5 years who are underweight (weight-for-age) (%),19.3,14.7
76,Children under 5 years who are overweight (weight-for-height) (%),6.5,10.8
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),3.0,5.8
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),24.5,22.8
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),83.4,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),67.1,58.7
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),42.6,37.4
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),*,(18.2)
83,All women age 15-49 years who are anaemic (%),42.7,36.8
84,All women age 15-19 years who are anaemic (%),45.7,55.8
85,Women - Blood sugar level - high (141-160 mg/dl)(%),3.5,na
86,Women - Blood sugar level - very high (>160 mg/dl)(%),3.7,na
87,Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),7.4,na
88,Men - Blood sugar level - high (141-160 mg/dl)(%),7.0,na
89,Men - Blood sugar level - very high (>160 mg/dl) (%),6.1,na
90,Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.6,na
91,Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),23.0,na
92,Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),8.9,na
93,Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),32.7,na
94,Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),30.4,na
95,Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),13.7,na
96,Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),45.1,na
97,Ever undergone a screening test for cervical cancer (%),0.5,na
98,Ever undergone a breast examination for breast cancer (%),0.5,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.7,na
100,Women age 15 years and above who use any kind of tobacco (%),8.9,na
101,Men age 15 years and above who use any kind of tobacco (%),44.9,na
102,Women age 15 years and above who consume alcohol (%),20.5,na
103,Men age 15 years and above who consume alcohol (%),50.9,na
