Indicator,NFHS-5,NFHS-4
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),84.6,na
Institutional births (%),97.5,94.8
Institutional births in public facility (%),69.9,72.5
Home births that were conducted by skilled health personnel (%),1.9,2.6
Births attended by skilled health personnel (%),99.3,97.3
Births delivered by caesarean section (%),44.7,35.0
Births in a private health facility that were delivered by caesarean section (%),(79.9),(62.3)
Births in a public health facility that were delivered by caesarean section (%),32.4,29.2
Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),(80.2),(66.6)
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(79.0),(78.0)
Children age 12-23 months who have received BCG (%),(97.7),(100.0)
Children age 12-23 months who have received 3 doses of polio vaccine (%),(84.7),(81.4)
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),(91.0),(94.5)
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),(91.0),(85.2)
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),(41.4),na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),(2.8),na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),(86.7),(81.4)
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),58.0,71.1
Children age 12-23 months who received most of their vaccinations in a public health facility (%),(83.5),(86.7)
Children age 12-23 months who received most of their vaccinations in a private health facility (%),(13.2),(13.3)
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),5.6,6.1
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.6,0.2
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Indicators,(2019-20),(2015-16)
Children under age 3 years breastfed within one hour of birth (%),44.2,47.7
Children under age 6 months exclusively breastfed (%),*,*
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),(34.0),(11.9)
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),(31.6),13.6
Children under 5 years who are stunted (height-for-age) (%),29.6,24.2
Children under 5 years who are wasted (weight-for-height) (%),29.3,17.4
Children under 5 years who are severely wasted (weight-for-height) (%),16.9,4.7
Children under 5 years who are underweight (weight-for-age) (%),32.9,19.6
Children under 5 years who are overweight (weight-for-height) (%),6.0,5.1
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),6.6,7.3
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),29.0,40.6
Women who have high risk waist-to-hip ratio (≥0.85) (%),84.4,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),72.3,70.0
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),58.4,46.7
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),*,*
All women age 15-49 years who are anaemic (%),58.2,46.4
Women - All women age 15-19 years who are anaemic (%),61.4,42.5
Women - Blood sugar level - high (141-160 mg/dl)(%),10.6,na
Women - Blood sugar level - very high (>160 mg/dl)(%),9.4,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),21.6,na
Men - Blood sugar level - high (141-160 mg/dl)(%),9.4,na
Men - Blood sugar level - very high (>160 mg/dl) (%),12.9,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),24.3,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.1,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.9,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),23.9,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.0,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.1,na
Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),23.8,na
Ever undergone a screening test for cervical cancer (%),0.0,na
Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.0,na
Women age 15 years and above who use any kind of tobacco (%),6.0,na
Men age 15 years and above who use any kind of tobacco (%),42.4,na
Women age 15 years and above who consume alcohol (%),1.0,na
Men age 15 years and above who consume alcohol (%),22.2,na
