Indicator,NFHS-5,NFHS-4
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),0.0,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),92.2,78.3
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),57.7,69.4
Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,98.8
Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,1.2
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),5.5,5.6
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.3,4.3
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),65.0,73.6
Indicators,(2019-20),(2015-16)
Children under age 3 years breastfed within one hour of birth (%),52.5,43.3
Children under age 6 months exclusively breastfed (%),(59.8),(63.7)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),25.8,6.5
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),24.2,6.0
Children under 5 years who are stunted (height-for-age) (%),40.5,37.8
Children under 5 years who are wasted (weight-for-height) (%),20.0,22.8
Children under 5 years who are severely wasted (weight-for-height) (%),6.3,8.9
Children under 5 years who are underweight (weight-for-age) (%),35.3,37.2
Children under 5 years who are overweight (weight-for-height) (%),3.3,0.9
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),15.7,23.9
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),22.0,12.0
Women who have high risk waist-to-hip ratio (≥0.85) (%),80.6,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),71.0,55.2
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),73.8,59.3
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(67.6),(53.1)
All women age 15-49 years who are anaemic (%),73.6,59.0
Women - All women age 15-19 years who are anaemic (%),68.5,56.5
Women - Blood sugar level - high (141-160 mg/dl)(%),8.0,na
Women - Blood sugar level - very high (>160 mg/dl)(%),7.8,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),16.7,na
Men - Blood sugar level - high (141-160 mg/dl)(%),10.1,na
Men - Blood sugar level - very high (>160 mg/dl) (%),9.6,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),20.2,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.4,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.5,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),19.3,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.6,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.1,na
Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),17.8,na
Ever undergone a screening test for cervical cancer (%),0.2,na
Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.2,na
Women age 15 years and above who use any kind of tobacco (%),8.4,na
Men age 15 years and above who use any kind of tobacco (%),45.2,na
Women age 15 years and above who consume alcohol (%),0.3,na
Men age 15 years and above who consume alcohol (%),15.1,na
