Indicator,NFHS-5,NFHS-4
Births in a public health facility that were delivered by caesarean section (%),19.5,15.7
Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),92.6,83.2
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),93.0,(87.4)
Children age 12-23 months who have received BCG (%),100.0,96.3
Children age 12-23 months who have received 3 doses of polio vaccine (%),92.6,85.4
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),96.7,90.9
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),96.7,88.6
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),44.7,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),0.0,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),92.6,86.8
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),67.2,86.5
Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,98.2
Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,0.0
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),2.7,8.4
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.1,4.9
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),(75.5),(76.5)
Indicators,(2019-20),(2015-16)
Children under age 3 years breastfed within one hour of birth (%),70.5,42.4
Children under age 6 months exclusively breastfed (%),*,*
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),34.5,14.7
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),34.2,15.5
Children under 5 years who are stunted (height-for-age) (%),31.9,32.9
Children under 5 years who are wasted (weight-for-height) (%),22.8,17.1
Children under 5 years who are severely wasted (weight-for-height) (%),9.6,4.3
Children under 5 years who are underweight (weight-for-age) (%),30.2,28.1
Children under 5 years who are overweight (weight-for-height) (%),3.9,4.4
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),14.9,24.9
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),20.2,12.1
Women who have high risk waist-to-hip ratio (≥0.85) (%),76.6,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),72.5,66.7
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),82.8,76.9
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(61.4),(78.3)
All women age 15-49 years who are anaemic (%),82.0,77.0
Women - All women age 15-19 years who are anaemic (%),78.7,75.5
Women - Blood sugar level - high (141-160 mg/dl)(%),10.5,na
Women - Blood sugar level - very high (>160 mg/dl)(%),6.7,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),17.5,na
Men - Blood sugar level - high (141-160 mg/dl)(%),13.5,na
Men - Blood sugar level - very high (>160 mg/dl) (%),8.1,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),22.0,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),9.7,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.1,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),17.6,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.2,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.0,na
Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),16.2,na
Ever undergone a screening test for cervical cancer (%),0.5,na
Ever undergone a breast examination for breast cancer (%),0.2,na
Ever undergone an oral cavity examination for oral cancer (%),0.2,na
Women age 15 years and above who use any kind of tobacco (%),12.8,na
Men age 15 years and above who use any kind of tobacco (%),47.2,na
Women age 15 years and above who consume alcohol (%),2.3,na
Men age 15 years and above who consume alcohol (%),22.7,na
