Indicator,NFHS-5,NFHS-4
Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"2,662","31,457"
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),(0.0),3.9
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),67.6,na
Institutional births (%),87.0,63.8
Institutional births in public facility (%),71.5,55.0
Home births that were conducted by skilled health personnel (%),5.3,6.7
Births attended by skilled health personnel (%),92.3,69.8
Births delivered by caesarean section (%),29.5,16.5
Births in a private health facility that were delivered by caesarean section (%),92.4,(96.7)
Births in a public health facility that were delivered by caesarean section (%),21.3,14.6
Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),90.0,78.9
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),89.7,93.1
Children age 12-23 months who have received BCG (%),97.7,95.8
Children age 12-23 months who have received 3 doses of polio vaccine (%),94.7,83.5
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),95.4,91.6
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),96.1,93.8
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),30.9,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),1.4,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),94.2,83.2
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),67.7,74.3
Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,100.0
Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,0.0
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),7.8,7.0
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),(71.5),(60.0)
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),(35.9),(7.0)
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),(90.6),(59.9)
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.4,2.7
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),83.0,71.9
Children under age 3 years breastfed within one hour of birth (%),57.9,45.5
Children under age 6 months exclusively breastfed (%),(39.0),*
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),8.4,14.2
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),7.8,13.4
Children under 5 years who are stunted (height-for-age) (%),39.8,41.9
Children under 5 years who are wasted (weight-for-height) (%),16.3,17.5
Children under 5 years who are severely wasted (weight-for-height) (%),3.7,4.6
Children under 5 years who are underweight (weight-for-age) (%),32.4,34.6
Children under 5 years who are overweight (weight-for-height) (%),3.6,2.4
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),19.9,21.1
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),25.2,14.8
Women who have high risk waist-to-hip ratio (≥0.85) (%),75.0,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),72.1,46.7
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),78.0,58.1
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(66.7),47.6
All women age 15-49 years who are anaemic (%),77.6,57.5
All women age 15-19 years who are anaemic (%),73.0,53.3
Women - Blood sugar level - high (141-160 mg/dl)(%),8.9,na
Women - Blood sugar level - very high (>160 mg/dl)(%),8.8,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),18.4,na
Men - Blood sugar level - high (141-160 mg/dl)(%),11.1,na
Men - Blood sugar level - very high (>160 mg/dl) (%),8.1,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),19.5,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.0,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.3,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),18.7,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.9,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.2,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),16.3,na
Ever undergone a screening test for cervical cancer (%),0.3,na
Ever undergone a breast examination for breast cancer (%),0.3,na
Ever undergone an oral cavity examination for oral cancer (%),0.2,na
Women age 15 years and above who use any kind of tobacco (%),5.1,na
Men age 15 years and above who use any kind of tobacco (%),43.7,na
Women age 15 years and above who consume alcohol (%),0.9,na
Men age 15 years and above who consume alcohol (%),10.8,na
