Indicator,NFHS-5,NFHS-4
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,(0.0)
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),92.4,na
Institutional births (%),97.5,86.9
Institutional births in public facility (%),74.4,64.3
Home births that were conducted by skilled health personnel (%),0.5,7.6
Births attended by skilled health personnel (%),98.3,93.2
Births delivered by caesarean section (%),47.5,39.3
Births in a private health facility that were delivered by caesarean section (%),91.5,89.2
Births in a public health facility that were delivered by caesarean section (%),35.5,29.7
Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),(92.8),(88.7)
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(97.1),(96.4)
Children age 12-23 months who have received BCG (%),(97.7),(96.7)
Children age 12-23 months who have received 3 doses of polio vaccine (%),(92.8),(92.0)
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),(97.7),(90.9)
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),(95.0),(93.4)
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),(61.6),na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),(2.2),na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),(97.7),(90.9)
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),78.1,64.0
Children age 12-23 months who received most of their vaccinations in a public health facility (%),(90.7),(96.0)
Children age 12-23 months who received most of their vaccinations in a private health facility (%),(9.3),(4.0)
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),2.0,5.5
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.0,5.6
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,(73.1)
Children under age 3 years breastfed within one hour of birth (%),63.2,33.3
Children under age 6 months exclusively breastfed (%),*,*
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),22.2,11.3
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),25.5,13.9
Children under 5 years who are stunted (height-for-age) (%),32.4,23.8
Children under 5 years who are wasted (weight-for-height) (%),13.3,13.6
Children under 5 years who are severely wasted (weight-for-height) (%),5.0,6.2
Children under 5 years who are underweight (weight-for-age) (%),23.6,18.3
Children under 5 years who are overweight (weight-for-height) (%),6.5,3.1
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),6.5,11.5
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),26.4,28.9
Women who have high risk waist-to-hip ratio (≥0.85) (%),82.6,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),57.9,53.5
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),65.4,62.6
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(62.3),*
All women age 15-49 years who are anaemic (%),65.3,62.7
All women age 15-19 years who are anaemic (%),68.4,66.3
Women - Blood sugar level - high (141-160 mg/dl)(%),9.7,na
Women - Blood sugar level - very high (>160 mg/dl)(%),8.4,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),18.8,na
Men - Blood sugar level - high (141-160 mg/dl)(%),12.9,na
Men - Blood sugar level - very high (>160 mg/dl) (%),9.5,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),23.2,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.1,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.0,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),19.0,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.7,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.2,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),17.1,na
Ever undergone a screening test for cervical cancer (%),0.2,na
Ever undergone a breast examination for breast cancer (%),0.2,na
Ever undergone an oral cavity examination for oral cancer (%),0.2,na
Women age 15 years and above who use any kind of tobacco (%),7.0,na
Men age 15 years and above who use any kind of tobacco (%),49.8,na
Women age 15 years and above who consume alcohol (%),0.4,na
Men age 15 years and above who consume alcohol (%),17.6,na
