Indicator,NFHS-5,NFHS-4
Children age 12-23 months who have received BCG (%),(100.0),100.0
Children age 12-23 months who have received 3 doses of polio vaccine (%),(92.6),94.8
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),(97.3),100.0
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),(95.0),98.4
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),(35.7),na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),(0.0),na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),(92.2),91.7
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),74.0,78.9
Children age 12-23 months who received most of their vaccinations in a public health facility (%),(100.0),98.4
Children age 12-23 months who received most of their vaccinations in a private health facility (%),(0.0),1.6
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),5.9,3.6
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),3.3,0.8
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),(69.2),(76.3)
Children under age 3 years breastfed within one hour of birth (%),71.8,50.8
Children under age 6 months exclusively breastfed (%),*,*
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),17.4,32.2
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),17.8,32.8
Children under 5 years who are stunted (height-for-age) (%),26.1,23.3
Children under 5 years who are wasted (weight-for-height) (%),17.6,10.7
Children under 5 years who are severely wasted (weight-for-height) (%),7.5,2.4
Children under 5 years who are underweight (weight-for-age) (%),25.1,19.3
Children under 5 years who are overweight (weight-for-height) (%),3.0,1.4
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),8.3,11.9
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),28.6,24.9
Women who have high risk waist-to-hip ratio (≥0.85) (%),80.3,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),63.6,36.6
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),73.8,57.4
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(58.7),(45.8)
All women age 15-49 years who are anaemic (%),73.4,57.1
All women age 15-19 years who are anaemic (%),68.2,53.8
Women - Blood sugar level - high (141-160 mg/dl)(%),11.1,na
Women - Blood sugar level - very high (>160 mg/dl)(%),7.9,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),20.0,na
Men - Blood sugar level - high (141-160 mg/dl)(%),11.9,na
Men - Blood sugar level - very high (>160 mg/dl) (%),8.5,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),21.2,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.3,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.3,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),21.2,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.2,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),2.7,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),16.0,na
Ever undergone a screening test for cervical cancer (%),0.2,na
Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.0,na
Women age 15 years and above who use any kind of tobacco (%),6.8,na
Men age 15 years and above who use any kind of tobacco (%),47.7,na
Women age 15 years and above who consume alcohol (%),0.4,na
Men age 15 years and above who consume alcohol (%),10.8,na
