Indicator,NFHS-5,NFHS-4
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),53.2,66.2
Children age 12-23 months who received most of their vaccinations in a public health facility (%),(88.0),100.0
Children age 12-23 months who received most of their vaccinations in a private health facility (%),(0.0),0.0
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),3.2,0.6
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.3,0.3
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),55.6,*
Children under age 3 years breastfed within one hour of birth (%),46.5,80.5
Children under age 6 months exclusively breastfed (%),*,(70.3)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),2.6,3.1
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),2.5,3.0
Children under 5 years who are stunted (height-for-age) (%),33.8,39.1
Children under 5 years who are wasted (weight-for-height) (%),21.3,18.3
Children under 5 years who are severely wasted (weight-for-height) (%),11.6,8.1
Children under 5 years who are underweight (weight-for-age) (%),32.5,31.8
Children under 5 years who are overweight (weight-for-height) (%),5.2,4.0
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),16.1,20.0
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),14.0,10.1
Women who have high risk waist-to-hip ratio (≥0.85) (%),66.9,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),77.6,39.7
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),82.2,54.9
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(63.9),(50.2)
All women age 15-49 years who are anaemic (%),81.5,54.8
All women age 15-19 years who are anaemic (%),72.6,41.7
Women - Blood sugar level - high (141-160 mg/dl)(%),6.6,na
Women - Blood sugar level - very high (>160 mg/dl)(%),4.6,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.1,na
Men - Blood sugar level - high (141-160 mg/dl)(%),9.4,na
Men - Blood sugar level - very high (>160 mg/dl) (%),6.8,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),18.0,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.0,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.0,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),19.7,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.8,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.1,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),22.6,na
  Ever undergone a screening test for cervical cancer (%),0.2,na
  Ever undergone a breast examination for breast cancer (%),0.3,na
Ever undergone an oral cavity examination for oral cancer (%),0.2,na
Women age 15 years and above who use any kind of tobacco (%),12.2,na
Men age 15 years and above who use any kind of tobacco (%),50.8,na
Women age 15 years and above who consume alcohol (%),11.1,na
Men age 15 years and above who consume alcohol (%),35.1,na
