,Indicator,NFHS-5,NFHS-4
52,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),76.2,67.7
53,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),79.5,66.2
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),21.8,na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),37.8,na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),70.4,47.9
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),52.6,36.2
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),96.4,98.3
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,0.0
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),3.4,0.9
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),3.8,1.8
65,provider (%),(36.6),(34.4)
66,Children under age 3 years breastfed within one hour of birth (%),56.4,74.8
67,Children under age 6 months exclusively breastfed (%),*,(63.0)
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
69,Breastfeeding children age 6-23 months receiving an adequate diet  (%),10.9,12.4
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet  (%),10.0,11.5
72,Children under 5 years who are stunted (height-for-age) (%),34.6,30.6
73,Children under 5 years who are wasted (weight-for-height) (%),20.5,15.7
74,Children under 5 years who are severely wasted (weight-for-height) (%),8.9,6.1
75,Children under 5 years who are underweight (weight-for-age) (%),35.2,27.1
76,Children under 5 years who are overweight (weight-for-height) (%),4.3,1.4
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),10.6,21.7
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),13.7,11.9
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),77.3,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),74.7,40.4
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),59.5,51.3
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(59.5),(42.2)
83,All women age 15-49 years who are anaemic (%),59.5,51.0
84,All women age 15-19 years who are anaemic (%),63.7,41.6
85,Blood sugar level - high (141-160 mg/dl)(%),5.9,na
86,Blood sugar level - very high (>160 mg/dl)(%),2.9,na
87,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),10.1,na
88,Blood sugar level - high (141-160 mg/dl)(%),8.1,na
89,Blood sugar level - very high (>160 mg/dl) (%),4.1,na
90,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.2,na
91,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.3,na
92,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.3,na
93,blood pressure (%),17.8,na
94,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.1,na
95,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.8,na
96,blood pressure (%),19.4,na
97,  Ever undergone a screening test for cervical cancer (%),0.2,na
98,  Ever undergone a breast examination for breast cancer (%),0.6,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.2,na
100,Women age 15 years and above who use any kind of tobacco (%),25.7,na
101,Men age 15 years and above who use any kind of tobacco (%),55.5,na
102,Women age 15 years and above who consume alcohol (%),12.3,na
103,Men age 15 years and above who consume alcohol (%),31.3,na
