Indicator,NFHS-5,NFHS-4
Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"4,287","4,077"
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),0.0,2.2
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),70.2,na
Institutional births (%),76.4,48.0
Institutional births in public facility (%),69.8,41.8
Home births that were conducted by skilled health personnel (%),2.4,1.3
Births attended by skilled health personnel (%),78.3,48.9
Births delivered by caesarean section (%),7.0,6.7
Births in a private health facility that were delivered by caesarean section (%),(51.4),(40.2)
Births in a public health facility that were delivered by caesarean section (%),5.2,10.1
Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),75.1,53.9
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),75.9,67.4
Children age 12-23 months who have received BCG (%),95.5,80.5
Children age 12-23 months who have received 3 doses of polio vaccine (%),84.2,65.7
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),84.0,72.1
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),85.5,66.1
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),22.7,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),47.3,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),80.2,60.7
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),74.7,72.2
Children age 12-23 months who received most of their vaccinations in a public health facility (%),95.0,97.0
Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,2.1
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),7.6,3.6
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),(68.4),*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),(55.6),*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),(45.8),*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.3,0.0
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),59.6,*
Children under age 3 years breastfed within one hour of birth (%),40.3,29.8
Children under age 6 months exclusively breastfed (%),(53.1),(36.7)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),(35.4),*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),4.7,7.4
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),5.3,6.8
Children under 5 years who are stunted (height-for-age) (%),29.1,42.3
Children under 5 years who are wasted (weight-for-height) (%),48.0,17.6
Children under 5 years who are severely wasted (weight-for-height) (%),30.5,6.1
Children under 5 years who are underweight (weight-for-age) (%),52.9,35.6
Children under 5 years who are overweight (weight-for-height) (%),1.0,1.8
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),17.8,30.3
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),6.6,10.5
Women who have high risk waist-to-hip ratio (≥0.85) (%),75.8,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),64.1,24.6
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),52.5,41.3
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),41.9,57.5
All women age 15-49 years who are anaemic (%),52.0,42.2
All women age 15-19 years who are anaemic (%),60.6,34.2
Women - Blood sugar level - high (141-160 mg/dl)(%),6.3,na
Women - Blood sugar level - very high (>160 mg/dl)(%),4.3,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),11.5,na
Men - Blood sugar level - high (141-160 mg/dl)(%),8.5,na
Men - Blood sugar level - very high (>160 mg/dl) (%),4.5,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),15.2,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),9.0,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),2.6,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),16.5,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.0,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),2.7,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),17.2,na
  Ever undergone a screening test for cervical cancer (%),0.0,na
  Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.5,na
Women age 15 years and above who use any kind of tobacco (%),43.0,na
Men age 15 years and above who use any kind of tobacco (%),54.2,na
Women age 15 years and above who consume alcohol (%),1.4,na
Men age 15 years and above who consume alcohol (%),7.0,na
