Indicator,NFHS-5,NFHS-4
Women - Blood sugar level - very high (>160 mg/dl)(%),4.0,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.6,na
Men - Blood sugar level - high (141-160 mg/dl)(%),8.5,na
Men - Blood sugar level - very high (>160 mg/dl) (%),5.8,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),15.0,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),7.9,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.0,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),13.6,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),9.9,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.6,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),15.9,na
Ever undergone a screening test for cervical cancer (%),0.7,na
Ever undergone a breast examination for breast cancer (%),0.8,na
Ever undergone an oral cavity examination for oral cancer (%),0.7,na
Women age 15 years and above who use any kind of tobacco (%),18.8,na
Men age 15 years and above who use any kind of tobacco (%),45.7,na
Women age 15 years and above who consume alcohol (%),1.0,na
Men age 15 years and above who consume alcohol (%),13.2,na
