,Indicator,NFHS-5,NFHS-4
40,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),67.0,na
41,Institutional births (%),85.0,83.8
42,Institutional births in public facility (%),69.8,76.9
43,Home births that were conducted by skilled health personnel (%),4.3,4.6
44,Births attended by skilled health personnel (%),88.5,87.7
45,Births delivered by caesarean section (%),32.8,22.5
46,Births in a private health facility that were delivered by caesarean section (%),(72.4),*
47,Births in a public health facility that were delivered by caesarean section (%),31.1,23.9
48,Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),63.6,35.7
49,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(73.0),(60.0)
50,Children age 12-23 months who have received BCG (%),90.5,72.2
51,Children age 12-23 months who have received 3 doses of polio vaccine (%),70.1,46.4
52,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),86.1,56.3
53,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),83.0,57.4
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),17.4,na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),38.1,na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),73.2,41.8
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),64.0,63.8
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),93.9,(95.3)
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),6.1,(2.0)
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),5.0,4.5
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.5,0.9
65,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),52.9,(52.5)
66,Children under age 3 years breastfed within one hour of birth (%),45.5,60.7
67,Children under age 6 months exclusively breastfed (%),*,(80.6)
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
69,Breastfeeding children age 6-23 months receiving an adequate diet  (%),6.7,6.4
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet  (%),6.5,8.9
72,Children under 5 years who are stunted (height-for-age) (%),22.6,33.3
73,Children under 5 years who are wasted (weight-for-height) (%),14.8,18.8
74,Children under 5 years who are severely wasted (weight-for-height) (%),5.3,5.3
75,Children under 5 years who are underweight (weight-for-age) (%),19.7,29.6
76,Children under 5 years who are overweight (weight-for-height) (%),7.5,0.7
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),12.9,18.9
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),23.5,14.6
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),75.1,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),72.9,33.7
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),71.7,51.6
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(66.5),(37.1)
83,All women age 15-49 years who are anaemic (%),71.5,51.1
84,All women age 15-19 years who are anaemic (%),72.5,48.3
85,Women - Blood sugar level - high (141-160 mg/dl)(%),7.1,na
86,Women - Blood sugar level - very high (>160 mg/dl)(%),8.4,na
87,Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),18.1,na
88,Men - Blood sugar level - high (141-160 mg/dl)(%),9.3,na
89,Men - Blood sugar level - very high (>160 mg/dl) (%),7.3,na
90,Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),19.6,na
91,Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.0,na
92,Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.9,na
93,Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),22.2,na
94,Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.5,na
95,Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.7,na
96,Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),19.2,na
97,  Ever undergone a screening test for cervical cancer (%),0.2,na
98,  Ever undergone a breast examination for breast cancer (%),0.0,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.3,na
100,Women age 15 years and above who use any kind of tobacco (%),14.3,na
101,Men age 15 years and above who use any kind of tobacco (%),44.7,na
102,Women age 15 years and above who consume alcohol (%),3.2,na
103,Men age 15 years and above who consume alcohol (%),19.1,na
