Indicator,NFHS-5,NFHS-4
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.3,0.3
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),(58.8),(74.5)
Children under age 3 years breastfed within one hour of birth (%),53.0,58.8
Children under age 6 months exclusively breastfed (%),*,*
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),(1.1),10.5
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),1.0,11.0
Children under 5 years who are stunted (height-for-age) (%),25.4,24.6
Children under 5 years who are wasted (weight-for-height) (%),18.2,11.0
Children under 5 years who are severely wasted (weight-for-height) (%),7.3,2.4
Children under 5 years who are underweight (weight-for-age) (%),25.0,23.2
Children under 5 years who are overweight (weight-for-height) (%),8.7,2.0
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),12.6,17.3
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),21.3,26.3
Women who have high risk waist-to-hip ratio (≥0.85) (%),69.1,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),80.4,34.5
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),75.2,53.9
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(56.4),*
All women age 15-49 years who are anaemic (%),74.6,53.8
All women age 15-19 years who are anaemic (%),80.6,60.5
Women - Blood sugar level - high (141-160 mg/dl)(%),8.3,na
Women - Blood sugar level - very high (>160 mg/dl)(%),6.8,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),17.1,na
Men - Blood sugar level - high (141-160 mg/dl)(%),7.8,na
Men - Blood sugar level - very high (>160 mg/dl) (%),10.4,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),20.3,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),8.2,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),2.6,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),17.0,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.4,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),2.8,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),20.3,na
  Ever undergone a screening test for cervical cancer (%),0.2,na
  Ever undergone a breast examination for breast cancer (%),0.2,na
Ever undergone an oral cavity examination for oral cancer (%),0.4,na
Women age 15 years and above who use any kind of tobacco (%),11.8,na
Men age 15 years and above who use any kind of tobacco (%),39.9,na
Women age 15 years and above who consume alcohol (%),3.9,na
Men age 15 years and above who consume alcohol (%),24.2,na
