Indicator,NFHS-5,NFHS-4
Children under 5 years who are severely wasted (weight-for-height) (%),7.5,4.4
Children under 5 years who are underweight (weight-for-age) (%),34.4,24.2
Children under 5 years who are overweight (weight-for-height) (%),2.3,0.8
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),17.3,21.0
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),12.4,15.5
Women who have high risk waist-to-hip ratio (≥0.85) (%),58.7,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),69.3,31.8
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),66.3,38.9
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(42.3),(40.7)
All women age 15-49 years who are anaemic (%),65.4,39.0
All women age 15-19 years who are anaemic (%),71.5,38.7
Women - Blood sugar level - high (141-160 mg/dl)(%),5.0,na
Women - Blood sugar level - very high (>160 mg/dl)(%),3.5,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.3,na
Men - Blood sugar level - high (141-160 mg/dl)(%),5.1,na
Men - Blood sugar level - very high (>160 mg/dl) (%),3.4,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.4,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.0,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.4,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),20.8,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.9,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.3,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),25.0,na
  Ever undergone a screening test for cervical cancer (%),0.0,na
  Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.0,na
Women age 15 years and above who use any kind of tobacco (%),27.2,na
Men age 15 years and above who use any kind of tobacco (%),55.8,na
Women age 15 years and above who consume alcohol (%),15.5,na
Men age 15 years and above who consume alcohol (%),39.9,na
