,Indicator,NFHS-5,NFHS-4
46,Births in a private health facility that were delivered by caesarean section (%),(69.0),(49.9)
47,Births in a public health facility that were delivered by caesarean section (%),9.3,5.6
48,Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),71.1,40.4
49,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),68.2,60.3
50,Children age 12-23 months who have received BCG (%),98.2,77.7
51,Children age 12-23 months who have received 3 doses of polio vaccine (%),77.9,49.3
52,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),86.4,60.1
53,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),89.3,68.5
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),29.3,na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),43.8,na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),84.5,46.7
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),63.7,55.8
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),96.5,95.4
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),3.5,1.5
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),6.3,0.8
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.6,0.0
65,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),33.2,*
66,Children under age 3 years breastfed within one hour of birth (%),40.5,77.4
67,Children under age 6 months exclusively breastfed (%),(76.8),(71.5)
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
69,Breastfeeding children age 6-23 months receiving an adequate diet  (%),9.9,4.4
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet  (%),9.7,4.1
72,Children under 5 years who are stunted (height-for-age) (%),42.7,40.1
73,Children under 5 years who are wasted (weight-for-height) (%),19.5,13.0
74,Children under 5 years who are severely wasted (weight-for-height) (%),8.5,4.4
75,Children under 5 years who are underweight (weight-for-age) (%),39.7,24.7
76,Children under 5 years who are overweight (weight-for-height) (%),4.5,2.5
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),17.2,21.9
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),13.3,15.6
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),64.2,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),70.4,35.6
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),65.7,50.9
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(54.1),(34.7)
83,All women age 15-49 years who are anaemic (%),65.2,50.3
84,All women age 15-19 years who are anaemic (%),68.8,42.9
85,Women - Blood sugar level - high (141-160 mg/dl)(%),5.7,na
86,Women - Blood sugar level - very high (>160 mg/dl)(%),2.6,na
87,Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),8.8,na
88,Men - Blood sugar level - high (141-160 mg/dl)(%),8.9,na
89,Men - Blood sugar level - very high (>160 mg/dl) (%),4.1,na
90,Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.3,na
91,Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.0,na
92,Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.2,na
93,Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),20.8,na
94,Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),18.5,na
95,Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.4,na
96,Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),25.6,na
97,  Ever undergone a screening test for cervical cancer (%),0.4,na
98,  Ever undergone a breast examination for breast cancer (%),0.2,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.2,na
100,Women age 15 years and above who use any kind of tobacco (%),18.6,na
101,Men age 15 years and above who use any kind of tobacco (%),55.1,na
102,Women age 15 years and above who consume alcohol (%),8.9,na
103,Men age 15 years and above who consume alcohol (%),30.9,na
