,Indicator,NFHS-5,NFHS-4
38,Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"1,464","1,589"
39,Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,*
40,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),89.7,na
41,Institutional births (%),98.7,90.2
42,Institutional births in public facility (%),53.9,49.8
43,Home births that were conducted by skilled health personnel (%),0.0,5.3
44,Births attended by skilled health personnel (%),98.3,91.7
45,Births delivered by caesarean section (%),26.0,14.4
46,Births in a private health facility that were delivered by caesarean section (%),44.1,25.5
47,Births in a public health facility that were delivered by caesarean section (%),11.5,8.2
48,Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),79.3,41.2
49,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(83.6),(60.5)
50,Children age 12-23 months who have received BCG (%),92.6,94.0
51,Children age 12-23 months who have received 3 doses of polio vaccine (%),83.5,65.1
52,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),90.2,61.4
53,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),90.2,76.8
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),36.3,na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),78.5,na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),90.2,24.3
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),83.2,65.5
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),93.5,93.3
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),3.3,6.7
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),2.7,6.9
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.0,1.9
65,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),*,(75.3)
66,Children under age 3 years breastfed within one hour of birth (%),47.4,38.3
67,Children under age 6 months exclusively breastfed (%),(80.6),(73.1)
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
69,Breastfeeding children age 6-23 months receiving an adequate diet (%),5.5,2.5
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet (%),6.1,4.6
72,Children under 5 years who are stunted (height-for-age) (%),25.9,27.8
73,Children under 5 years who are wasted (weight-for-height) (%),9.3,18.3
74,Children under 5 years who are severely wasted (weight-for-height) (%),4.2,7.0
75,Children under 5 years who are underweight (weight-for-age) (%),20.5,23.0
76,Children under 5 years who are overweight (weight-for-height) (%),5.4,2.7
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),11.7,21.4
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),28.3,20.1
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),78.0,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),71.3,77.8
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),61.9,65.6
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(59.3),(48.4)
83,All women age 15-49 years who are anaemic (%),61.8,65.1
84,All women age 15-19 years who are anaemic (%),71.8,70.7
85,Women - Blood sugar level - high (141-160 mg/dl)(%),4.0,na
86,Women - Blood sugar level - very high (>160 mg/dl)(%),3.8,na
87,Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),8.2,na
88,Men - Blood sugar level - high (141-160 mg/dl)(%),5.2,na
89,Men - Blood sugar level - very high (>160 mg/dl) (%),4.9,na
90,Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),10.9,na
91,Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.7,na
92,Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.8,na
93,Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),24.1,na
94,Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),16.9,na
95,Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),9.0,na
96,Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),26.5,na
97,Ever undergone a screening test for cervical cancer (%),0.0,na
98,Ever undergone a breast examination for breast cancer (%),0.0,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.0,na
100,Women age 15 years and above who use any kind of tobacco (%),4.4,na
101,Men age 15 years and above who use any kind of tobacco (%),33.5,na
102,Women age 15 years and above who consume alcohol (%),0.3,na
103,Men age 15 years and above who consume alcohol (%),19.1,na
