,Indicator,NFHS-5,NFHS-4
72,Children under 5 years who are stunted (height-for-age) (%),44.4,52.2
73,Children under 5 years who are wasted (weight-for-height) (%),14.2,17.2
74,Children under 5 years who are severely wasted (weight-for-height) (%),7.1,7.5
75,Children under 5 years who are underweight (weight-for-age) (%),37.3,40.2
76,Children under 5 years who are overweight (weight-for-height) (%),3.5,1.5
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),19.2,27.1
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),14.9,12.2
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),82.6,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),76.4,83.7
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),61.1,69.1
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),55.2,78.6
83,All women age 15-49 years who are anaemic (%),60.6,70.1
84,All women age 15-19 years who are anaemic (%),66.4,66.8
85,Women - Blood sugar level - high (141-160 mg/dl)(%),2.9,na
86,Women - Blood sugar level - very high (>160 mg/dl)(%),2.7,na
87,Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),6.0,na
88,Men - Blood sugar level - high (141-160 mg/dl)(%),5.1,na
89,Men - Blood sugar level - very high (>160 mg/dl) (%),2.7,na
90,Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),7.9,na
91,Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.6,na
92,Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),2.9,na
93,Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),15.5,na
94,Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.6,na
95,Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.7,na
96,Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),19.2,na
97,Ever undergone a screening test for cervical cancer (%),1.3,na
98,Ever undergone a breast examination for breast cancer (%),0.5,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.8,na
100,Women age 15 years and above who use any kind of tobacco (%),4.7,na
101,Men age 15 years and above who use any kind of tobacco (%),36.5,na
102,Women age 15 years and above who consume alcohol (%),0.3,na
103,Men age 15 years and above who consume alcohol (%),5.5,na
