Indicator,NFHS-5,NFHS-4
Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"2,370","4,290"
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),(0.0),(0.0)
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),61.7,na
Institutional births (%),88.3,88.4
Institutional births in public facility (%),88.3,82.3
Home births that were conducted by skilled health personnel (%),3.9,0.5
Births attended by skilled health personnel (%),91.2,89.0
Births delivered by caesarean section (%),4.7,8.1
Births in a private health facility that were delivered by caesarean section (%),*,*
Births in a public health facility that were delivered by caesarean section (%),5.3,8.0
Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),(86.8),(83.0)
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(89.1),(88.4)
Children age 12-23 months who have received BCG (%),(100.0),(91.0)
Children age 12-23 months who have received 3 doses of polio vaccine (%),(94.7),(93.9)
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),(86.8),(93.9)
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),(89.6),(85.1)
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),(15.0),na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),(2.4),na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),(86.8),(93.9)
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),57.2,78.4
Children age 12-23 months who received most of their vaccinations in a public health facility (%),(90.2),(100.0)
Children age 12-23 months who received most of their vaccinations in a private health facility (%),(0.0),(0.0)
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),5.4,28.6
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,97.7
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,76.0
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,64.7
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),3.1,14.1
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),(72.2),75.0
Children under age 3 years breastfed within one hour of birth (%),59.8,38.3
Children under age 6 months exclusively breastfed (%),*,(10.4)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),23.0,36.5
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),23.0,37.4
Children under 5 years who are stunted (height-for-age) (%),29.8,16.8
Children under 5 years who are wasted (weight-for-height) (%),18.3,36.0
Children under 5 years who are severely wasted (weight-for-height) (%),8.8,23.7
Children under 5 years who are underweight (weight-for-age) (%),20.8,32.6
Children under 5 years who are overweight (weight-for-height) (%),2.7,1.7
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),6.6,3.4
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),6.9,14.2
Women who have high risk waist-to-hip ratio (≥0.85) (%),67.7,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),33.6,74.9
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),57.7,49.5
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),33.7,27.9
All women age 15-49 years who are anaemic (%),56.2,46.6
All women age 15-19 years who are anaemic (%),65.0,35.2
Women - Blood sugar level - high (141-160 mg/dl)(%),10.0,na
Women - Blood sugar level - very high (>160 mg/dl)(%),2.1,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.8,na
Men - Blood sugar level - high (141-160 mg/dl)(%),18.3,na
Men - Blood sugar level - very high (>160 mg/dl) (%),5.1,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),23.7,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.1,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),1.1,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),15.8,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),16.6,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.3,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),22.8,na
Ever undergone a screening test for cervical cancer (%),0.2,na
Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.0,na
Women age 15 years and above who use any kind of tobacco (%),9.7,na
Men age 15 years and above who use any kind of tobacco (%),50.7,na
Women age 15 years and above who consume alcohol (%),1.4,na
Men age 15 years and above who consume alcohol (%),33.1,na
