,Indicator,NFHS-5,NFHS-4
36,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),99.3,98.5
37,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),86.2,69.1
38,Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"6,449","3,025"
39,Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,5.6
40,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),43.0,na
41,Institutional births (%),96.2,88.4
42,Institutional births in public facility (%),90.7,79.9
43,Home births that were conducted by skilled health personnel (%),0.6,5.8
44,Births attended by skilled health personnel (%),96.8,93.8
45,Births delivered by caesarean section (%),13.9,12.2
46,Births in a private health facility that were delivered by caesarean section (%),*,38.9
47,Births in a public health facility that were delivered by caesarean section (%),13.0,11.1
48,Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),84.7,61.6
49,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),93.0,78.9
50,Children age 12-23 months who have received BCG (%),89.8,82.0
51,Children age 12-23 months who have received 3 doses of polio vaccine (%),85.8,69.9
52,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),84.7,72.4
53,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),85.8,74.3
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),28.6,na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),0.0,na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),84.2,62.7
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),65.9,71.4
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,97.0
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,3.0
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),3.2,3.7
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,(42.2)
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,(15.3)
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,(30.3)
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.3,1.9
65,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),(43.6),36.8
66,Children under age 3 years breastfed within one hour of birth (%),58.8,72.4
67,Children under age 6 months exclusively breastfed (%),(63.9),66.4
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(78.3)
69,Breastfeeding children age 6-23 months receiving an adequate diet  (%),12.7,21.1
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet  (%),12.1,19.0
72,Children under 5 years who are stunted (height-for-age) (%),31.8,25.4
73,Children under 5 years who are wasted (weight-for-height) (%),8.4,9.4
74,Children under 5 years who are severely wasted (weight-for-height) (%),4.4,3.1
75,Children under 5 years who are underweight (weight-for-age) (%),14.4,12.2
76,Children under 5 years who are overweight (weight-for-height) (%),8.7,3.4
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),5.9,9.7
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),24.0,18.9
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),47.4,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),43.2,29.0
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),31.7,25.8
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(43.4),18.6
83,All women age 15-49 years who are anaemic (%),32.1,25.5
84,All women age 15-19 years who are anaemic (%),30.0,24.0
85,Women - Blood sugar level - high (141-160 mg/dl)(%),7.0,na
86,Women - Blood sugar level - very high (>160 mg/dl)(%),5.8,na
87,Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),14.2,na
88,Men - Blood sugar level - high (141-160 mg/dl)(%),7.2,na
89,Men - Blood sugar level - very high (>160 mg/dl) (%),5.6,na
90,Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.8,na
91,Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),7.7,na
92,Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),2.5,na
93,Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),11.6,na
94,Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.5,na
95,Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.1,na
96,Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),17.7,na
97,Ever undergone a screening test for cervical cancer (%),8.0,na
98,Ever undergone a breast examination for breast cancer (%),1.5,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.8,na
100,Women age 15 years and above who use any kind of tobacco (%),62.7,na
101,Men age 15 years and above who use any kind of tobacco (%),74.2,na
102,Women age 15 years and above who consume alcohol (%),0.4,na
103,Men age 15 years and above who consume alcohol (%),22.4,na
